shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_3340,43.536827,-96.704421,47,2302.94347238
p_3340,43.536716,-96.704185,48,2325.65815613
p_3340,43.536636,-96.703933,49,2347.88157244
p_3340,43.536579,-96.703659,50,2370.91604423
p_3340,43.536575,-96.703361,51,2395.00683978
p_3340,43.536605,-96.703117,52,2415.0084987
p_3340,43.536609,-96.702514,53,2463.74968762
p_3340,43.536621,-96.700836,54,2599.38526926
p_3340,43.536632,-96.699394,55,2715.9453252
p_3340,43.536632,-96.699211,56,2730.73680632
p_3340,43.536651,-96.698448,57,2792.44449939
p_3340,43.536655,-96.698219,58,2810.9593857
p_3340,43.536655,-96.696395,59,2958.38917426
p_3340,43.536659,-96.694305,60,3127.31971931
p_3340,43.536659,-96.694236,61,3132.89683265
p_3340,43.536663,-96.69358,62,3185.92168392
p_3340,43.536659,-96.692642,63,3261.73939429
p_3340,43.536659,-96.692443,64,3277.82411248
p_3340,43.536666,-96.691413,65,3361.08030173
p_3340,43.536666,-96.690628,66,3424.53006214
p_3340,43.536666,-96.690383,67,3444.3328536
p_3340,43.53667,-96.688957,68,3559.59403565
p_3340,43.536682,-96.685935,69,3803.85900446
p_3340,43.536891,-96.68518,70,3869.15235737
p_3340,43.536949,-96.684967,71,3887.53505584
p_3340,43.537284,-96.683845,72,3985.56369951
p_3340,43.537326,-96.683654,73,4001.69145235
p_3340,43.537342,-96.683509,74,4013.54539125
p_3340,43.53733,-96.683258,75,4033.87668552
p_3340,43.5373,-96.683135,76,4044.36224651
p_3340,43.537136,-96.682762,77,4079.5891124
p_3340,43.536823,-96.682044,78,4147.24461597
p_3340,43.536727,-96.681831,79,4167.49706395
p_3340,43.536666,-96.681625,80,4185.47401993
p_3340,43.536655,-96.681427,81,4201.52450627
p_3340,43.536659,-96.680274,82,4294.71994122
p_3340,43.536659,-96.679542,83,4353.8858393
p_3340,43.536659,-96.679267,84,4376.11346494
p_3340,43.536659,-96.678359,85,4449.50504343
p_3340,43.536663,-96.676933,86,4564.76623882
p_3340,43.536663,-96.676651,87,4587.55965706
p_3340,43.536655,-96.67189,88,4972.38150418
p_3340,43.536655,-96.671424,89,5010.04722867
p_3340,43.535743,-96.671424,90,5111.37333805
p_3340,43.534828,-96.671417,91,5213.03431524
p_3340,43.534217,-96.671417,92,5280.91834441
p_3340,43.533306,-96.671409,93,5382.13537296
p_3340,43.533004,-96.671409,94,5415.68851844
p_3340,43.531333,-96.671432,95,5601.35112659
p_3340,43.529617,-96.671409,96,5792.01307448
p_3340,43.529369,-96.671409,97,5819.56663318
p_3340,43.52935,-96.673881,98,6019.40803051
p_3340,43.529346,-96.674812,99,6094.66904979
p_3340,43.529342,-96.675567,100,6155.70297998
p_3340,43.529338,-96.675964,101,6187.79854637
p_3340,43.529327,-96.67733,102,6298.22935466
p_3340,43.529323,-96.678405,103,6385.13083037
p_3340,43.529323,-96.679504,104,6473.97127325
p_3340,43.529323,-96.68048,105,6552.86870023
p_3340,43.529323,-96.68087,106,6584.39533601
p_3340,43.529323,-96.681396,107,6626.91587555
p_3340,43.529312,-96.682723,108,6734.19424608
p_3340,43.529315,-96.683624,109,6807.02963256
p_3340,43.529312,-96.683891,110,6828.61582927
p_3340,43.529312,-96.686767,111,7061.10460101
p_3340,43.529312,-96.68737,112,7109.84963904
p_3340,43.5293,-96.691162,113,7416.38852928
p_3340,43.5293,-96.691368,114,7433.0410663
p_3340,43.532684,-96.691398,115,7809.02173871
p_3340,43.53292,-96.691398,116,7835.24207593
p_3340,43.535354,-96.691413,117,8105.6698608
p_3340,43.535549,-96.691413,118,8127.33498003
p_3340,43.536666,-96.691413,119,8251.43724138
p_3340,43.536663,-96.692146,120,8310.68489936
p_3340,43.536659,-96.692642,121,8350.77791506
p_3340,43.536663,-96.69358,122,8426.59562543
p_3340,43.536659,-96.694236,123,8479.6204767
p_3340,43.536659,-96.694305,124,8485.19759004
p_3340,43.536655,-96.695968,125,8619.6148435
p_3340,43.536655,-96.696395,126,8654.12828633
p_3340,43.536655,-96.698219,127,8801.55807489
p_3340,43.536643,-96.698669,128,8837.95498604
p_3340,43.536632,-96.699211,129,8881.78067477
p_3340,43.536632,-96.699394,130,8896.57215589
p_3340,43.536621,-96.700836,131,9013.13221183
p_3340,43.536609,-96.702514,132,9148.76779347
p_3340,43.536605,-96.703117,133,9197.50898239
p_3340,43.536697,-96.703735,134,9248.4956046
p_3340,43.536724,-96.703857,135,9258.80276420001
p_3340,43.536804,-96.704093,136,9279.84720740001
p_3340,43.537635,-96.705497,137,9426.14207335001
p_3340,43.537754,-96.705696,138,9446.96301549001
p_3340,43.537807,-96.70578,139,9455.95023345001
p_3340,43.53934,-96.708328,140,9723.19854784001
p_3340,43.539478,-96.708541,141,9746.25179321001
p_3340,43.53968,-96.708808,142,9777.38660717001
p_3340,43.539772,-96.708892,143,9789.65738929001
p_3340,43.540016,-96.70906,144,9819.97701368001
p_3340,43.540142,-96.709121,145,9834.81882359001
p_3340,43.540512,-96.709243,146,9877.09307270001
p_3340,43.540729,-96.70935,147,9902.70657727001
p_3340,43.540939,-96.709518,148,9929.70163415001
p_3340,43.54111,-96.709732,149,9955.39398368001
p_3340,43.541252,-96.710006,150,9982.58424974001
p_3340,43.541309,-96.710151,151,9995.90503690001
p_3340,43.541374,-96.710388,152,10016.37587673
p_3340,43.541408,-96.710746,153,10045.55548736
p_3340,43.541408,-96.711227,154,10084.43057407
p_3340,43.541408,-96.711364,155,10095.50310397
p_3340,43.541412,-96.712356,156,10175.67914802
p_3340,43.541412,-96.712638,157,10198.47077739
p_3340,43.541412,-96.713851,158,10296.50711225
p_3340,43.541408,-96.714019,159,10310.09237563
p_3340,43.541435,-96.714462,160,10346.02168898
p_3340,43.541511,-96.714935,161,10385.17159159
p_3340,43.541534,-96.715187,162,10405.69822376
p_3340,43.541542,-96.715789,163,10454.36071159
p_3340,43.541542,-96.716743,164,10531.46414316
p_3340,43.541526,-96.717132,165,10562.95381288
p_3340,43.54145,-96.717689,166,10608.7563198
p_3340,43.541435,-96.717811,167,10618.75636978
p_3340,43.541435,-96.717956,168,10630.47546554
p_3340,43.541435,-96.718681,169,10689.07094431
p_3340,43.541442,-96.719421,170,10748.8837963
p_3340,43.541442,-96.720649,171,10848.13240266
p_3340,43.541442,-96.720848,172,10864.21584946
p_3340,43.541442,-96.720893,173,10867.85280979
p_3340,43.542453,-96.720901,174,10980.18010922
p_3340,43.542457,-96.721885,175,11059.70821864
p_3340,43.542457,-96.722305,176,11093.65261226
p_3340,43.542964,-96.722305,177,11149.98199405
p_3340,43.543304,-96.722305,178,11187.75712468
p_3340,43.543457,-96.722274,179,11204.93957097
p_3340,43.543586,-96.722251,180,11219.39193823
p_3340,43.544387,-96.722244,181,11308.38751331
p_3340,43.544394,-96.72225,182,11309.30402084
p_3340,43.5445933493448,-96.7222763514681,183,11331.55455295
p_3340,43.544887233762,-96.7224776845345,184,11368.03568224
p_3340,43.5450112058902,-96.7229504917357,185,11408.6530764
p_3340,43.5449992811925,-96.7237899402177,186,11476.50736787
p_3340,43.5460042166445,-96.7237421573165,187,11588.2258444
p_3340,43.5460109738265,-96.7253180325225,188,11715.58279271
p_3340,43.544968,-96.72529,189,11831.48284456
p_3341,43.5449715230683,-96.7254555472669,1,0
p_3341,43.5446511653362,-96.725466421057,2,35.60366677
p_3341,43.5446619849615,-96.7237546342676,3,173.95044188
p_3341,43.5460310403885,-96.723743585763,4,326.05973229
p_3341,43.5462863377675,-96.7238096522478,5,354.92226921
p_3341,43.5472175639779,-96.7251937651126,6,507.29103426
p_3341,43.5473276417241,-96.7255669097093,7,539.83186528
p_3341,43.547317,-96.726481,8,613.71214871
p_3341,43.547309,-96.726486,9,614.68851157
p_3341,43.547306,-96.726791,10,639.33888413
p_3341,43.548427,-96.726814,11,763.89968386
p_3341,43.548622,-96.726821,12,785.57223663
p_3341,43.54861,-96.726188,13,836.74345017
p_3341,43.548606,-96.725135,14,921.83940191
p_3341,43.54861,-96.723075,15,1088.31223631
p_3341,43.54861,-96.722938,16,1099.3834481
p_3341,43.54861,-96.719917,17,1343.51578986
p_3341,43.549934,-96.719924,18,1490.61783887
p_3341,43.551219,-96.71994,19,1633.3916531
p_3341,43.551433,-96.71994,20,1657.16779893
p_3341,43.55252,-96.71994,21,1777.93730115
p_3341,43.553642,-96.719963,22,1902.60930367
p_3341,43.553821,-96.719963,23,1922.49683592
p_3341,43.555141,-96.719955,24,2069.1549423
p_3341,43.55595,-96.719947,25,2159.04005287
p_3341,43.556236,-96.719947,26,2190.81567624
p_3341,43.55801,-96.719963,27,2387.91769948
p_3341,43.558322,-96.719978,28,2422.60320962
p_3341,43.558509,-96.71997,29,2443.38963994
p_3341,43.558914,-96.719932,30,2488.49123912
p_3341,43.559352,-96.719802,31,2538.27530875
p_3341,43.559478,-96.719757,32,2552.73882406
p_3341,43.560264,-96.719497,33,2642.55745969
p_3341,43.561126,-96.719215,34,2741.00176371
p_3341,43.561164,-96.7192,35,2745.39420469
p_3341,43.561504,-96.719039,36,2785.34638309
p_3341,43.56163,-96.718963,37,2800.63291468
p_3341,43.561798,-96.718826,38,2822.3335255
p_3341,43.561901,-96.718704,39,2837.43702978
p_3341,43.562015,-96.718528,40,2856.47971312
p_3341,43.562065,-96.718429,41,2866.21816733
p_3341,43.562091,-96.718338,42,2874.11752777
p_3341,43.562114,-96.718139,43,2890.39728774
p_3341,43.562103,-96.712219,44,3368.69772301
p_3341,43.562103,-96.712005,45,3385.98758253
p_3341,43.562103,-96.711471,46,3429.13143759
p_3341,43.562099,-96.708122,47,3699.71003356
p_3341,43.562099,-96.707649,48,3737.92547325
p_3341,43.562103,-96.706413,49,3837.78752322
p_3341,43.562099,-96.705162,50,3938.86146741
p_3341,43.562095,-96.703903,51,4040.58176203
p_3341,43.562088,-96.702911,52,4120.73293677
p_3341,43.562084,-96.702674,53,4139.88621419
p_3341,43.56208,-96.701728,54,4216.31840709
p_3341,43.562068,-96.698684,55,4462.25827141
p_3341,43.562103,-96.698081,56,4511.13185348
p_3341,43.562229,-96.697441,57,4564.70129078
p_3341,43.562416,-96.696914,58,4612.07804491
p_3341,43.562591,-96.696426,59,4656.03860455
p_3341,43.56311,-96.695007,60,4784.36807571
p_3341,43.563144,-96.694923,61,4792.13512706
p_3341,43.563316,-96.69445,62,4834.86159606
p_3341,43.564277,-96.691848,63,5070.64153627
p_3341,43.564403,-96.691497,64,5102.26628531
p_3341,43.564033,-96.691459,65,5143.48914734
p_3341,43.563106,-96.691436,66,5246.49906119
p_3341,43.562862,-96.691436,67,5273.60836708
p_3341,43.559993,-96.691436,68,5592.36483155
p_3341,43.55989,-96.691436,69,5603.80850784
p_3341,43.5564,-96.691444,70,5991.56067429
p_3341,43.55627,-96.691444,71,6006.00414007
p_3341,43.555194,-96.691444,72,6125.55158265
p_3341,43.554943,-96.691444,73,6153.43857576
p_3341,43.554168,-96.691444,74,6239.54382563
p_3341,43.553047,-96.691452,75,6364.09256006
p_3341,43.551219,-96.691436,76,6567.19387509
p_3341,43.551208,-96.688125,77,6834.75290307
p_3341,43.551208,-96.687767,78,6863.68227229
p_3341,43.551208,-96.684684,79,7112.81424238
p_3341,43.551212,-96.683761,80,7187.40161917
p_3341,43.551212,-96.682708,81,7272.49274702
p_3341,43.551212,-96.681777,82,7347.72526367
p_3341,43.55178,-96.68177,83,7410.83458022
p_3341,43.552753,-96.681762,84,7518.94022205
p_3341,43.554847,-96.681762,85,7751.59102115
p_3341,43.554851,-96.680992,86,7813.81124875
p_3341,43.55492,-96.679954,87,7898.03477495
p_3341,43.554935,-96.679244,88,7955.42933595
p_3341,43.554943,-96.678985,89,7976.37625902
p_3341,43.554962,-96.677101,90,8128.62429431
p_3341,43.554946,-96.675811,91,8232.87569401
p_3341,43.554946,-96.674598,92,8330.89009635
p_3341,43.554943,-96.673858,93,8390.68546847
p_3341,43.554935,-96.671562,94,8576.21199481
p_3341,43.55334,-96.671577,95,8753.42628625
p_3341,43.551227,-96.671562,96,8988.19111907
p_3341,43.551219,-96.669197,97,9179.30475363
p_3341,43.551212,-96.667175,98,9342.70095453
p_3341,43.551212,-96.66587,99,9448.1557711
p_3341,43.551208,-96.664634,100,9548.03580777
p_3341,43.551208,-96.663284,101,9657.12700454
p_3341,43.551212,-96.662414,102,9727.43162255
p_3341,43.551216,-96.662101,103,9752.72852005
p_3341,43.551212,-96.66188,104,9770.59268002
p_3341,43.551136,-96.661422,105,9808.55391276
p_3341,43.551128,-96.661262,106,9821.51377126
p_3341,43.551219,-96.660697,107,9868.27653304
p_3341,43.547561,-96.660758,108,10274.72283754
p_3341,43.546119,-96.660774,109,10434.93915478
p_3341,43.546001,-96.660789,110,10448.10527862
p_3341,43.54589,-96.660827,111,10460.81436502
p_3341,43.545795,-96.660865,112,10471.80687199
p_3341,43.545684,-96.660934,113,10485.34144964
p_3341,43.545631,-96.660972,114,10491.98262465
p_3341,43.545634,-96.660963,115,10492.78270062
p_3341,43.545456,-96.661119,116,10516.23583194
p_3341,43.544875,-96.661463,117,10586.51900821
p_3341,43.543908,-96.661495,118,10693.98706928
p_3341,43.543449,-96.661454,119,10745.09103809
p_3341,43.543278,-96.661373,120,10765.18590693
p_3341,43.543134,-96.66123,121,10784.92244747
p_3341,43.542715,-96.660629,122,10852.20095333
p_3341,43.542194685359,-96.6603676056123,123,10913.74887579
p_3341,43.5405364652876,-96.6603251645838,124,11098.01451197
p_3341,43.5403304453241,-96.6600144337891,125,11131.99460575
p_3341,43.5405410873852,-96.659779920107,126,11162.11032482
p_3341,43.5416803308371,-96.6597730150534,127,11288.68524611
p_3341,43.5416826629257,-96.6597751598837,128,11288.99698885
p_3341,43.5417038972879,-96.6597843309552,129,11291.46989418
p_3341,43.5417929931008,-96.6600166556161,130,11312.6960879
p_3341,43.541829184026,-96.6602175705196,131,11329.42463222
p_3341,43.5424776807234,-96.6603691497169,132,11402.50883181
p_3341,43.5429130973096,-96.6607766914088,133,11461.03344688
p_3341,43.54311990702,-96.6611025394406,134,11495.98305306
p_3341,43.5433809657509,-96.6613532825345,135,11531.36556653
p_3341,43.5437852979153,-96.6614217101659,136,11576.62733767
p_3341,43.5438490792648,-96.6613031406251,137,11588.54546041
p_3341,43.5438600253265,-96.6574238558297,138,11902.06431499
p_3341,43.5438581845786,-96.657221233944,139,11918.44111023
p_3341,43.5434745413149,-96.657110748519,140,11961.9904026
p_3341,43.5430940770579,-96.6568557830049,141,12009.01627544
p_3341,43.5428653550014,-96.6564529020344,142,12050.31940084
p_3341,43.5428017539287,-96.6551356741658,143,12157.01133473
p_3341,43.5427870490565,-96.6542807043077,144,12226.12891195
p_3341,43.5426932148329,-96.6540108810157,145,12250.29981453
p_3341,43.5425320071547,-96.653723221415,146,12279.64755952
p_3341,43.5423759265656,-96.6535448406423,147,12302.19872105
p_3341,43.5421348396498,-96.6534633541944,148,12329.78201443
p_3341,43.5407236212289,-96.6534026873984,149,12486.64967426
p_3341,43.5397113246886,-96.6530142969572,150,12603.41767059
p_3341,43.539722,-96.652961,151,12607.88562638
p_3341,43.539569,-96.652923,152,12625.15965437
p_3341,43.539474,-96.652885,153,12636.15223974
p_3341,43.539295,-96.65277,154,12658.10456764
p_3341,43.539043,-96.652656,155,12687.57975125
p_3341,43.538875,-96.652626,156,12706.40193141
p_3341,43.538482,-96.652626,157,12750.06550413
p_3341,43.538314,-96.652687,158,12769.37103142
p_3341,43.538143,-96.652801,159,12790.48616429
p_3341,43.538005,-96.652954,160,12810.18399268
p_3341,43.53799,-96.652976,161,12812.62105538
p_3341,43.537895,-96.653144,162,12829.81951303
p_3341,43.537815,-96.653366,163,12849.84366789
p_3341,43.537792,-96.653472,164,12858.78421135
p_3341,43.537773,-96.654121,165,12911.28289176
p_3341,43.537776,-96.654663,166,12955.0919816
p_3341,43.537776,-96.654785,167,12964.95278259
p_3341,43.537433,-96.654785,168,13003.0611862
p_3341,43.5374377903759,-96.654831036435,169,13006.82002952
p_3341,43.5367251943792,-96.6547978857328,170,13086.03705925
p_3341,43.53638,-96.65463,171,13126.71914266
p_3341,43.5361523126815,-96.6542659350815,172,13165.52455485
p_3341,43.536127,-96.654003,173,13186.96244984
p_3341,43.536148,-96.653768,174,13206.09988807
p_3341,43.536456,-96.653196,175,13263.61989962
p_3341,43.536575,-96.652822,176,13296.61434678
p_3341,43.5366118806675,-96.6517998957775,177,13379.3303542
p_3341,43.538222,-96.651965,178,13558.71684652
p_3341,43.54183,-96.652048,179,13959.63355318
p_3341,43.542521,-96.652099,180,14036.51650733
p_3341,43.543122,-96.652232,181,14104.14924391
p_3341,43.543928,-96.652233,182,14193.6985668
p_3341,43.543919,-96.65988,183,14811.7148186
p_3341,43.543874,-96.66365,184,15116.43992932
p_3341,43.543412,-96.668291,185,15495.01409098
p_3341,43.54335,-96.669362,186,15581.84463817
p_3341,43.54339,-96.670296,187,15657.46007496
p_3341,43.543558,-96.67148,188,15754.95278693
p_3341,43.544286,-96.671484,189,15835.83666503
p_3341,43.544288,-96.671493,190,15836.59720778
p_3341,43.546646,-96.671508,191,16098.581761
p_3341,43.547557,-96.671524,192,16199.80521976
p_3341,43.548454,-96.671531,193,16299.46659335
p_3341,43.548572,-96.671531,194,16312.57679813
p_3341,43.549362,-96.671531,195,16400.34851509
p_3341,43.55027,-96.671546,196,16501.23773499
p_3341,43.551227,-96.671562,197,16607.57162046
p_3341,43.551212,-96.674232,198,16823.33616042
p_3341,43.551208,-96.675277,199,16907.78199417
p_3341,43.551208,-96.677688,200,17102.61079077
p_3341,43.551208,-96.680236,201,17308.51032363
p_3341,43.551212,-96.681335,202,17397.31974765
p_3341,43.551212,-96.681488,203,17409.6834158
p_3341,43.551212,-96.681777,204,17433.03701119
p_3341,43.551212,-96.682708,205,17508.26952784
p_3341,43.551212,-96.683761,206,17593.36065569
p_3341,43.551208,-96.684684,207,17667.94803248
p_3341,43.551208,-96.687767,208,17917.08000257
p_3341,43.551208,-96.687934,209,17930.57498765
p_3341,43.551219,-96.691436,210,18213.56824613
p_3341,43.551216,-96.691947,211,18254.86262302
p_3341,43.551208,-96.693336,212,18367.108855
p_3341,43.551208,-96.694267,213,18442.34137662
p_3341,43.551208,-96.695075,214,18507.63447809
p_3341,43.551208,-96.695518,215,18543.43255229
p_3341,43.551212,-96.696441,216,18618.01992908
p_3341,43.551212,-96.69709,217,18670.46450836
p_3341,43.551212,-96.697586,218,18710.54541949
p_3341,43.551212,-96.698669,219,18798.060796
p_3341,43.551212,-96.698928,220,18818.99014274
p_3341,43.551208,-96.700172,221,18919.51663938
p_3341,43.551216,-96.701408,222,19019.39963882
p_3341,43.552074,-96.701408,223,19114.72643447
p_3341,43.55223,-96.701408,224,19132.05858068
p_3341,43.553977,-96.701416,225,19326.15750642
p_3341,43.553977,-96.701896,226,19364.94371166
p_3341,43.553977,-96.703338,227,19481.46393658
p_3341,43.554061,-96.704017,228,19537.11829913
p_3341,43.554073,-96.704086,229,19542.85099769
p_3341,43.554218,-96.704727,230,19597.09412418
p_3341,43.554386,-96.70539,231,19653.82577538
p_3341,43.554401,-96.705444,232,19658.49662289
p_3341,43.554565,-96.706085,233,19713.40343915
p_3341,43.554622,-96.706344,234,19735.26880505
p_3341,43.554664,-96.706733,235,19767.04593101
p_3341,43.554721,-96.707336,236,19816.18035581
p_3341,43.554729,-96.70742,237,19823.02580677
p_3341,43.554786,-96.708015,238,19871.51921469
p_3341,43.554794,-96.708099,239,19878.36465842
p_3341,43.554809,-96.708251,240,19890.75934029
p_3341,43.554817,-96.708778,241,19933.35204789
p_3341,43.554821,-96.709457,242,19988.21940336
p_3341,43.554824,-96.710151,243,20044.29799831
p_3341,43.554824,-96.711082,244,20119.52602194
p_3341,43.554824,-96.71138,245,20143.60545378
p_3341,43.55484,-96.711822,246,20179.36479199
p_3341,43.554939,-96.712287,247,20218.51522825
p_3341,43.554965,-96.712623,248,20245.8183771
p_3341,43.554962,-96.713409,249,20309.33062677
p_3341,43.554962,-96.714157,250,20369.77147883
p_3341,43.554962,-96.714935,251,20432.63642924
p_3341,43.554962,-96.715248,252,20457.9278553
p_3341,43.554962,-96.71566,253,20491.2188059
p_3341,43.553825,-96.715652,254,20617.54519059
p_3341,43.55252,-96.715675,255,20762.54719694
p_3341,43.551456,-96.715667,256,20880.76308652
p_3341,43.551223,-96.715667,257,20906.65019864
p_3341,43.551223,-96.716354,258,20962.16548278
p_3341,43.551223,-96.717071,259,21020.10501514
p_3341,43.551223,-96.717773,260,21076.83242339
p_3341,43.551223,-96.718505,261,21135.98407986
p_3341,43.551223,-96.719215,262,21193.3579543
p_3341,43.551219,-96.71994,263,21251.94564035
p_3341,43.551219,-96.72023,264,21275.38004132
p_3341,43.551216,-96.721275,265,21359.82535299
p_3341,43.551212,-96.722534,266,21461.56395557
p_3341,43.551212,-96.72348,267,21538.00859655
p_3341,43.551212,-96.723602,268,21547.86720775
p_3341,43.551204,-96.724502,269,21620.6001034
p_3341,43.551204,-96.724822,270,21646.45875916
p_3341,43.551212,-96.725715,271,21718.62603932
p_3341,43.551223,-96.726837,272,21809.30116733
p_3341,43.549972,-96.726821,273,21948.29762317
p_3341,43.54993,-96.726821,274,21952.96396842
p_3341,43.548622,-96.726821,275,22098.28727477
p_3341,43.547306,-96.726791,276,22244.51947322
p_3341,43.547317,-96.725669,277,22335.2004558
p_3341,43.54729,-96.725433,278,22354.50691832
p_3341,43.547256,-96.725334,279,22363.35442028
p_3341,43.54721,-96.725242,280,22372.37644068
p_3341,43.546894,-96.724761,281,22424.75591632
p_3341,43.546699,-96.72499,282,22453.24921229
p_3341,43.546672,-96.725051,283,22459.01986568
p_3341,43.546657,-96.725311,284,22480.09758816
p_3341,43.545993,-96.725311,285,22553.87023756
p_3341,43.544967,-96.725303,286,22667.86412981
p_3342,43.504783,-96.77144169577,1,0
p_3342,43.504274175053,-96.771425602516,2,56.54673968
p_3342,43.504171507919,-96.771342454037,3,69.78782649
p_3342,43.504116283341,-96.771113125166,4,89.32248551
p_3342,43.50373810903,-96.771125195107,5,131.34995674
p_3342,43.50196,-96.771125195107,6,328.90238553
p_3342,43.501697,-96.771102,7,358.18250111
p_3342,43.501472,-96.771125,8,383.24967733
p_3342,43.500938,-96.771148,9,442.60756931
p_3342,43.500335,-96.771125,10,509.62819355
p_3342,43.500331,-96.773292,11,684.88755584
p_3342,43.500335,-96.774299,12,766.33113587
p_3342,43.500335,-96.774589,13,789.78524292
p_3342,43.500362,-96.774917,14,816.48171168
p_3342,43.500373,-96.775367,15,852.89651007
p_3342,43.500385,-96.777297,16,1008.99321667
p_3342,43.500381,-96.778976,17,1144.78502853
p_3342,43.500377,-96.77967,18,1200.91485158
p_3342,43.500366,-96.782188,19,1404.56474621
p_3342,43.500366,-96.78263,20,1440.31202212
p_3342,43.500366,-96.782745,21,1449.61278395
p_3342,43.50032,-96.787475,22,1832.19144458
p_3342,43.500316,-96.788604,23,1923.50181673
p_3342,43.500331,-96.790138,24,2047.57717165
p_3342,43.500312,-96.790374,25,2066.78034418
p_3342,43.500278,-96.790824,26,2103.37018575
p_3342,43.500942,-96.790847,27,2177.16569082
p_3342,43.501628,-96.790847,28,2253.382012
p_3342,43.502017,-96.790847,29,2296.60089209
p_3342,43.502449,-96.790855,30,2344.60154448
p_3342,43.503025,-96.790855,31,2408.59660599
p_3342,43.503192,-96.790855,32,2427.15073094
p_3342,43.503231,-96.790855,33,2431.48373026
p_3342,43.503913,-96.790863,34,2507.25843387
p_3342,43.504493,-96.790863,35,2571.69792211
p_3342,43.505283,-96.79087,36,2659.47078528
p_3342,43.506195,-96.790885,37,2760.8036135
p_3342,43.506328,-96.790885,38,2775.58026011
p_3342,43.506618,-96.790885,39,2807.80001707
p_3342,43.507091,-96.790893,40,2860.35553718
p_3342,43.507461,-96.790893,41,2901.46350876
p_3342,43.507987,-96.790901,42,2959.90707522
p_3342,43.507987,-96.792304,43,3073.36209652
p_3342,43.507984,-96.794815,44,3276.4169428
p_3342,43.507987,-96.795646,45,3343.61743086
p_3342,43.507987,-96.795959,46,3368.92849406
p_3342,43.507984,-96.797172,47,3467.01954092
p_3342,43.507987,-96.798988,48,3613.87260896
p_3342,43.507984,-96.800041,49,3699.02517889
p_3342,43.507988,-96.800046,50,3699.62599797
p_3342,43.507988,-96.800188,51,3711.10897214
p_3342,43.509417,-96.800191,52,3869.87484963
p_3342,43.509429,-96.801461,53,3972.58090978
p_3342,43.50975,-96.802711,54,4079.76791105
p_3342,43.509735,-96.80393,55,4178.35481526
p_3342,43.509376,-96.804876,56,4264.62598173
p_3342,43.509365,-96.804885,57,4266.04839526
p_3342,43.509258,-96.805152,58,4290.69560331
p_3342,43.508972,-96.805816,59,4353.08729339
p_3342,43.508926,-96.806022,60,4370.5117859
p_3342,43.50888,-96.80661,61,4418.33415737
p_3342,43.508827,-96.807731,62,4509.17471556
p_3342,43.508766,-96.808074,63,4537.72737411
p_3342,43.508674,-96.80838,64,4564.50008747
p_3342,43.508399,-96.809173,65,4635.53293482
p_3342,43.508377,-96.809333,66,4648.70026506
p_3342,43.508369,-96.809608,67,4670.95603328
p_3342,43.508373,-96.810661,68,4756.10856866
p_3342,43.508373,-96.810844,69,4770.9069554
p_3342,43.511264,-96.810867,70,5092.11017483
p_3342,43.51194,-96.810867,71,5167.21560697
p_3342,43.51218,-96.810867,72,5193.88025958
p_3342,43.51453,-96.81089,73,5454.9783325
p_3342,43.514812,-96.81089,74,5486.30931368
p_3342,43.514812,-96.8087,75,5663.38593504
p_3342,43.514812,-96.807548,76,5756.53308929
p_3342,43.514812,-96.807411,77,5767.61048524
p_3342,43.514812,-96.805541,78,5918.81289709
p_3342,43.514812,-96.805015,79,5961.34362898
p_3342,43.514816,-96.801307,80,6261.16135117
p_3342,43.514816,-96.800918,81,6292.61468503
p_3342,43.514812,-96.79869,82,6472.76441098
p_3342,43.514812,-96.797409,83,6576.34210594
p_3342,43.514812,-96.797058,84,6604.7228795
p_3342,43.514812,-96.796493,85,6650.40703067
p_3342,43.514808,-96.795471,86,6733.04398504
p_3342,43.514808,-96.795097,87,6763.28446941
p_3342,43.514808,-96.793365,88,6903.32863765
p_3342,43.514808,-96.790954,89,7098.27464783
p_3342,43.513305,-96.790931,90,7265.27244889
p_3342,43.513084,-96.790931,91,7289.82615473
p_3342,43.512363,-96.790924,92,7369.93322431
p_3342,43.511512,-96.790916,93,7464.48384924
p_3342,43.510654,-96.790916,94,7559.80996596
p_3342,43.510368,-96.790916,95,7591.58533501
p_3342,43.509647,-96.790908,96,7671.69297877
p_3342,43.509651,-96.789474,97,7787.65251644
p_3342,43.50991,-96.789405,98,7816.9640596
p_3342,43.510314,-96.78926,99,7863.35571838
p_3342,43.510425,-96.789253,100,7875.70109994
p_3342,43.51078,-96.78923,101,7915.18638059
p_3342,43.511177,-96.78923,102,7959.29415174
p_3342,43.511184,-96.787551,103,8095.06326285
p_3342,43.511184,-96.787078,104,8133.3108699
p_3342,43.511184,-96.785949,105,8224.60378398
p_3342,43.511951,-96.785957,106,8309.82201754
p_3342,43.512107,-96.785957,107,8327.15404164
p_3342,43.512203,-96.785957,108,8337.81990286
p_3342,43.513408,-96.785949,109,8471.70025981
p_3342,43.513629,-96.785949,110,8496.25396704
p_3342,43.513816,-96.78598,111,8517.18084403
p_3342,43.513977,-96.786041,112,8535.73595786
p_3342,43.514263,-96.786224,113,8570.78772035
p_3342,43.514369,-96.78627,114,8583.13800376
p_3342,43.514488,-96.786323,115,8597.03641809
p_3342,43.514652,-96.786346,116,8615.3519324
p_3342,43.51482,-96.786338,117,8634.02840323
p_3342,43.514823,-96.784736,118,8763.56157312
p_3342,43.514823,-96.784408,119,8790.08263305
