personId,planIndex,planElementType,planElementIndex,activityType,activityLocationX,activityLocationY,activityEndTime,legMode
010500-2012000138732-0-4109941,0,leg,3,,,,,
010500-2012000138732-0-4109941,0,activity,4,Home,553130.4687448118,4183579.1954278573,-Infinity,
010500-2012000138732-0-4109942,0,activity,0,Home,553130.4687448118,4183579.1954278573,41640.0,
010500-2012000138732-0-4109942,0,leg,1,,,,,
010500-2012000138732-0-4109942,0,activity,2,Other,546441.611523927,4182145.5419009347,51540.0,
010500-2012000138732-0-4109942,0,leg,3,,,,,
010500-2012000138732-0-4109942,0,activity,4,Home,553130.4687448118,4183579.1954278573,-Infinity,
010500-2012000138732-0-4109943,0,activity,0,Home,553130.4687448118,4183579.1954278573,32040.0,
010500-2012000138732-0-4109943,0,leg,1,,,,,
010500-2012000138732-0-4109943,0,activity,2,Escort,551671.3107405859,4182421.7141144266,35100.0,
010500-2012000138732-0-4109943,0,leg,3,,,,,
010500-2012000138732-0-4109943,0,activity,4,Home,553130.4687448118,4183579.1954278573,36960.0,
010500-2012000138732-0-4109943,0,leg,5,,,,,
010500-2012000138732-0-4109943,0,activity,6,Escort,552687.2637826658,4181208.2744726473,39060.0,
010500-2012000138732-0-4109943,0,leg,7,,,,,
010500-2012000138732-0-4109943,0,activity,8,Home,553130.4687448118,4183579.1954278573,-Infinity,
010500-2012000203588-0-4237463,0,activity,0,Home,553290.8731359874,4183352.825818046,30360.0,
010500-2012000203588-0-4237463,0,leg,1,,,,,
010500-2012000203588-0-4237463,0,activity,2,Other,551495.2664629333,4184749.2651256826,33480.0,
010500-2012000203588-0-4237463,0,leg,3,,,,,
010500-2012000203588-0-4237463,0,activity,4,Home,553290.8731359874,4183352.825818046,45660.0,
010500-2012000203588-0-4237463,0,leg,5,,,,,
010500-2012000203588-0-4237463,0,activity,6,Shopping,547380.2762710587,4181242.130472647,66420.0,
010500-2012000203588-0-4237463,0,leg,7,,,,,
010500-2012000203588-0-4237463,0,activity,8,Home,553290.8731359874,4183352.825818046,-Infinity,
010500-2012000203588-0-4237464,0,activity,0,Home,553290.8731359874,4183352.825818046,52140.0,
010500-2012000203588-0-4237464,0,leg,1,,,,,
010500-2012000203588-0-4237464,0,activity,2,Other,551778.0449012907,4182552.0953540243,62460.0,
010500-2012000203588-0-4237464,0,leg,3,,,,,
010500-2012000203588-0-4237464,0,activity,4,Home,553290.8731359874,4183352.825818046,-Infinity,
010500-2012000203588-0-4237465,0,activity,0,Home,553290.8731359874,4183352.825818046,51600.0,
010500-2012000203588-0-4237465,0,leg,1,,,,,
010500-2012000203588-0-4237465,0,activity,2,Escort,548680.0784286873,4183707.868802456,53340.0,
010500-2012000203588-0-4237465,0,leg,3,,,,,
010500-2012000203588-0-4237465,0,activity,4,Home,553290.8731359874,4183352.825818046,66000.0,
010500-2012000203588-0-4237465,0,leg,5,,,,,
010500-2012000203588-0-4237465,0,activity,6,Shopping,550324.9660417594,4182300.506923953,67800.0,
010500-2012000203588-0-4237465,0,leg,7,,,,,
010500-2012000203588-0-4237465,0,activity,8,Home,553290.8731359874,4183352.825818046,-Infinity,
010500-2012000203588-0-4237466,0,activity,0,Home,553292.086065742,4183355.8682799838,52140.0,
010500-2012000203588-0-4237466,0,leg,1,,,,,
010500-2012000203588-0-4237466,0,activity,2,Other,551778.0449012907,4182552.0953540243,62460.0,
010500-2012000203588-0-4237466,0,leg,3,,,,,
010500-2012000203588-0-4237466,0,activity,4,Home,553292.086065742,4183355.8682799838,-Infinity,
010500-2012000203588-0-4237467,0,activity,0,Home,553290.8731359874,4183352.825818046,31440.0,
010500-2012000203588-0-4237467,0,leg,1,,,,,
010500-2012000203588-0-4237467,0,activity,2,School,551187.7315148994,4183372.8689118344,56040.0,
010500-2012000203588-0-4237467,0,leg,3,,,,,
010500-2012000203588-0-4237467,0,activity,4,Home,553290.8731359874,4183352.825818046,-Infinity,
010500-2015000121225-0-4882855,0,activity,0,Home,552860.7971365061,4183965.3610892976,66120.0,
010500-2015000121225-0-4882855,0,leg,1,,,,,
010500-2015000121225-0-4882855,0,activity,2,Eatout,552957.4460115118,4182958.1950157676,69180.0,
010500-2015000121225-0-4882855,0,leg,3,,,,,
010500-2015000121225-0-4882855,0,activity,4,Home,552860.7971365061,4183965.3610892976,-Infinity,
010500-2015000974297-0-3093755,0,activity,0,Home,552800.8932104332,4183145.8115939805,39600.0,
010500-2015000974297-0-3093755,0,leg,1,,,,,
010500-2015000974297-0-3093755,0,activity,2,Other,544846.7742885716,4176007.818132355,45660.0,
010500-2015000974297-0-3093755,0,leg,3,,,,,
010500-2015000974297-0-3093755,0,activity,4,Home,552800.8932104332,4183145.8115939805,55680.0,
010500-2015000974297-0-3093755,0,leg,5,,,,,
010500-2015000974297-0-3093755,0,activity,6,Eatout,549497.724457846,4183313.324222577,58620.0,
010500-2015000974297-0-3093755,0,leg,7,,,,,
010500-2015000974297-0-3093755,0,activity,8,Home,552800.8932104332,4183145.8115939805,61920.0,
010500-2015000974297-0-3093755,0,leg,9,,,,,
010500-2015000974297-0-3093755,0,activity,10,Shopping,552258.0776281063,4180775.449981205,79260.0,
010500-2015000974297-0-3093755,0,leg,11,,,,,
010500-2015000974297-0-3093755,0,activity,12,Home,552800.8932104332,4183145.8115939805,-Infinity,
010500-2015001345120-1-5265742,0,activity,0,Home,552982.7271190013,4183394.1918495586,38940.0,
010500-2015001345120-1-5265742,0,leg,1,,,,,
010500-2015001345120-1-5265742,0,activity,2,Other,549443.3263618271,4180883.4070961056,52560.0,
010500-2015001345120-1-5265742,0,leg,3,,,,,
010500-2015001345120-1-5265742,0,activity,4,Home,552982.7271190013,4183394.1918495586,61020.0,
010500-2015001345120-1-5265742,0,leg,5,,,,,
010500-2015001345120-1-5265742,0,activity,6,Shopping,553070.5686552471,4182633.572326843,75000.0,
010500-2015001345120-1-5265742,0,leg,7,,,,,
010500-2015001345120-1-5265742,0,activity,8,Shopping,553178.8833539452,4182159.6367596593,75720.0,
010500-2015001345120-1-5265742,0,leg,9,,,,,
010500-2015001345120-1-5265742,0,activity,10,Home,552982.7271190013,4183394.1918495586,-Infinity,
010500-2015001431224-0-7433252,0,activity,0,Home,552648.2719394779,4184259.264954436,21840.0,
010500-2015001431224-0-7433252,0,leg,1,,,,,
010500-2015001431224-0-7433252,0,activity,2,Other,552492.2439297996,4182637.087601617,64440.0,
010500-2015001431224-0-7433252,0,leg,3,,,,,
010500-2015001431224-0-7433252,0,activity,4,Home,552648.2719394779,4184259.264954436,-Infinity,
010500-2015001431224-0-7433253,0,activity,0,Home,552648.2719394779,4184259.264954436,70020.0,
010500-2015001431224-0-7433253,0,leg,1,,,,,
010500-2015001431224-0-7433253,0,activity,2,Shopping,553154.9670871058,4182227.103441327,76620.0,
010500-2015001431224-0-7433253,0,leg,3,,,,,
010500-2015001431224-0-7433253,0,activity,4,Home,552648.2719394779,4184259.264954436,-Infinity,
010500-2016000806879-0-2965550,0,activity,0,Home,552921.4291143063,4183881.159114389,66120.0,
010500-2016000806879-0-2965550,0,leg,1,,,,,
010500-2016000806879-0-2965550,0,activity,2,Eatout,552957.4460115118,4182958.1950157676,69180.0,
010500-2016000806879-0-2965550,0,leg,3,,,,,
010500-2016000806879-0-2965550,0,activity,4,Home,552921.4291143063,4183881.159114389,-Infinity,
010500-2016000806879-0-2965551,0,activity,0,Home,552921.4291143063,4183881.159114389,43020.0,
010500-2016000806879-0-2965551,0,leg,1,,,,,
010500-2016000806879-0-2965551,0,activity,2,Shopping,553812.1576260007,4182616.605970189,71280.0,
010500-2016000806879-0-2965551,0,leg,3,,,,,
010500-2016000806879-0-2965551,0,activity,4,Home,552921.4291143063,4183881.159114389,-Infinity,
010500-2016000806879-0-2965552,0,activity,0,Home,552921.4291143063,4183881.159114389,20160.0,
010500-2016000806879-0-2965552,0,leg,1,,,,,
010500-2016000806879-0-2965552,0,activity,2,Work,549945.183497058,4177331.9847562416,58800.0,
010500-2016000806879-0-2965552,0,leg,3,,,,,
010500-2016000806879-0-2965552,0,activity,4,Home,552921.4291143063,4183881.159114389,-Infinity,
010600-2012000620079-0-4754992,0,activity,0,Home,552473.7590772763,4183589.805607318,49800.0,
010600-2012000620079-0-4754992,0,leg,1,,,,,
010600-2012000620079-0-4754992,0,activity,2,Escort,549752.7167322037,4174127.450149864,52320.0,
010600-2012000620079-0-4754992,0,leg,3,,,,,
010600-2012000620079-0-4754992,0,activity,4,Home,552473.7590772763,4183589.805607318,65460.0,
010600-2012000620079-0-4754992,0,leg,5,,,,,
010600-2012000620079-0-4754992,0,activity,6,Other,552781.0733176445,4182925.495843027,67920.0,
010600-2012000620079-0-4754992,0,leg,7,,,,,
010600-2012000620079-0-4754992,0,activity,8,Home,552473.7590772763,4183589.805607318,-Infinity,
010600-2012000620079-0-4754993,0,activity,0,Home,552473.7590772763,4183589.805607318,29160.0,
010600-2012000620079-0-4754993,0,leg,1,,,,,
010600-2012000620079-0-4754993,0,activity,2,Shopping,552754.7558128252,4179895.978526007,60840.0,
010600-2012000620079-0-4754993,0,leg,3,,,,,
010600-2012000620079-0-4754993,0,activity,4,Home,552473.7590772763,4183589.805607318,-Infinity,
010600-2012000620079-0-4754994,0,activity,0,Home,552473.7590772763,4183589.805607318,41100.0,
010600-2012000620079-0-4754994,0,leg,1,,,,,
010600-2012000620079-0-4754994,0,activity,2,Shopping,553805.0174484913,4182336.88764243,47700.0,
010600-2012000620079-0-4754994,0,leg,3,,,,,
010600-2012000620079-0-4754994,0,activity,4,Home,552473.7590772763,4183589.805607318,-Infinity,
010600-2012001448305-0-4617003,0,activity,0,Home,552255.0989424582,4183772.6206151396,28920.0,
010600-2012001448305-0-4617003,0,leg,1,,,,,
010600-2012001448305-0-4617003,0,activity,2,School,550574.2548579808,4184395.4555486683,64440.0,
010600-2012001448305-0-4617003,0,leg,3,,,,,
010600-2012001448305-0-4617003,0,activity,4,Home,552255.0989424582,4183772.6206151396,-Infinity,
010600-2013000040063-0-1831034,0,activity,0,Home,552160.7190783459,4183864.424551552,29040.0,
010600-2013000040063-0-1831034,0,leg,1,,,,,
010600-2013000040063-0-1831034,0,activity,2,Work,551398.402684387,4178150.4163232036,53160.0,
010600-2013000040063-0-1831034,0,leg,3,,,,,
010600-2013000040063-0-1831034,0,activity,4,Home,552160.7190783459,4183864.424551552,-Infinity,
010600-2013000040063-0-1831035,0,activity,0,Home,552160.7190783459,4183864.424551552,35760.0,
010600-2013000040063-0-1831035,0,leg,1,,,,,
010600-2013000040063-0-1831035,0,activity,2,Other,550921.6546951924,4181457.793565004,49500.0,
010600-2013000040063-0-1831035,0,leg,3,,,,,
010600-2013000040063-0-1831035,0,activity,4,Home,552160.7190783459,4183864.424551552,50520.0,
010600-2013000040063-0-1831035,0,leg,5,,,,,
010600-2013000040063-0-1831035,0,activity,6,Shopping,550580.2247709937,4182613.107508259,53400.0,
010600-2013000040063-0-1831035,0,leg,7,,,,,
010600-2013000040063-0-1831035,0,activity,8,Home,552160.7190783459,4183864.424551552,60900.0,
010600-2013000040063-0-1831035,0,leg,9,,,,,
010600-2013000040063-0-1831035,0,activity,10,Shopping,553188.9779148367,4182974.8552758032,67500.0,
010600-2013000040063-0-1831035,0,leg,11,,,,,
010600-2013000040063-0-1831035,0,activity,12,Home,552160.7190783459,4183864.424551552,-Infinity,
010600-2014000231580-0-6020280,0,activity,0,Home,551870.7312500667,4183921.7135602385,36300.0,
010600-2014000231580-0-6020280,0,leg,1,,,,,
010600-2014000231580-0-6020280,0,activity,2,Other,550936.6320316931,4180482.6383868065,57000.0,
010600-2014000231580-0-6020280,0,leg,3,,,,,
010600-2014000231580-0-6020280,0,activity,4,Home,551870.7312500667,4183921.7135602385,76140.0,
010600-2014000231580-0-6020280,0,leg,5,,,,,
010600-2014000231580-0-6020280,0,activity,6,Work,553846.5400258416,4181875.05643302,78480.0,
010600-2014000231580-0-6020280,0,leg,7,,,,,
010600-2014000231580-0-6020280,0,activity,8,Home,551870.7312500667,4183921.7135602385,-Infinity,
010600-2014000766675-0-5636746,0,activity,0,Home,552328.0051909594,4183668.05454047,21840.0,
010600-2014000766675-0-5636746,0,leg,1,,,,,
010600-2014000766675-0-5636746,0,activity,2,Work,553914.4970511198,4182238.0999127585,57240.0,
010600-2014000766675-0-5636746,0,leg,3,,,,,
010600-2014000766675-0-5636746,0,activity,4,Home,552328.0051909594,4183668.05454047,-Infinity,
010600-2014001183243-2-7167033,0,activity,0,Home,552473.7590772763,4183589.805607318,24360.0,
010600-2014001183243-2-7167033,0,leg,1,,,,,
010600-2014001183243-2-7167033,0,activity,2,Work,550598.0642261454,4182349.4580947906,77700.0,
010600-2014001183243-2-7167033,0,leg,3,,,,,
010600-2014001183243-2-7167033,0,activity,4,Home,552473.7590772763,4183589.805607318,-Infinity,
010600-2014001183243-2-7167034,0,activity,0,Home,552473.7590772763,4183589.805607318,49800.0,
010600-2014001183243-2-7167034,0,leg,1,,,,,
010600-2014001183243-2-7167034,0,activity,2,Escort,549752.7167322037,4174127.450149864,52320.0,
010600-2014001183243-2-7167034,0,leg,3,,,,,
010600-2014001183243-2-7167034,0,activity,4,Home,552473.7590772763,4183589.805607318,65460.0,
010600-2014001183243-2-7167034,0,leg,5,,,,,
010600-2014001183243-2-7167034,0,activity,6,Other,552781.0733176445,4182925.495843027,67920.0,
010600-2014001183243-2-7167034,0,leg,7,,,,,
010600-2014001183243-2-7167034,0,activity,8,Home,552473.7590772763,4183589.805607318,-Infinity,
010600-2014001221139-0-6275557,0,activity,0,Home,552192.6993376089,4183606.2148845023,30420.0,
010600-2014001221139-0-6275557,0,leg,1,,,,,
010600-2014001221139-0-6275557,0,activity,2,Work,550889.2928517801,4179081.844152674,61740.0,
010600-2014001221139-0-6275557,0,leg,3,,,,,
010600-2014001221139-0-6275557,0,activity,4,Home,552192.6993376089,4183606.2148845023,-Infinity,
010600-2014001477120-0-1565718,0,activity,0,Home,552337.1796360982,4183582.1344255367,33360.0,
010600-2014001477120-0-1565718,0,leg,1,,,,,
010600-2014001477120-0-1565718,0,activity,2,Other,549991.1331453263,4182677.0910737035,39720.0,
010600-2014001477120-0-1565718,0,leg,3,,,,,
010600-2014001477120-0-1565718,0,activity,4,Home,552337.1796360982,4183582.1344255367,-Infinity,
010600-2014001477120-0-1565719,0,activity,0,Home,552337.1796360982,4183582.1344255367,32100.0,
010600-2014001477120-0-1565719,0,leg,1,,,,,
010600-2014001477120-0-1565719,0,activity,2,Other,552131.828253672,4179490.256569365,45360.0,
010600-2014001477120-0-1565719,0,leg,3,,,,,
010600-2014001477120-0-1565719,0,activity,4,Home,552337.1796360982,4183582.1344255367,-Infinity,
010600-2015000498519-0-4365619,0,activity,0,Home,552286.9519564372,4183876.5318834074,40380.0,
010600-2015000498519-0-4365619,0,leg,1,,,,,
010600-2015000498519-0-4365619,0,activity,2,Escort,551062.3699314037,4180082.974862585,79080.0,
010600-2015000498519-0-4365619,0,leg,3,,,,,
010600-2015000498519-0-4365619,0,activity,4,Home,552286.9519564372,4183876.5318834074,-Infinity,
010600-2015000498519-0-4365620,0,activity,0,Home,552286.9519564372,4183876.5318834074,29520.0,
010600-2015000498519-0-4365620,0,leg,1,,,,,
010600-2015000498519-0-4365620,0,activity,2,Work,552170.1871501597,4180960.901303141,64800.0,
010600-2015000498519-0-4365620,0,leg,3,,,,,
010600-2015000498519-0-4365620,0,activity,4,Home,552286.9519564372,4183876.5318834074,-Infinity,
010600-2015000598330-0-3093681,0,activity,0,Home,552049.4149761647,4183950.8189048497,29520.0,
010600-2015000598330-0-3093681,0,leg,1,,,,,
010600-2015000598330-0-3093681,0,activity,2,Work,551835.8529935513,4180623.949034186,64680.0,
010600-2015000598330-0-3093681,0,leg,3,,,,,
010600-2015000598330-0-3093681,0,activity,4,Home,552049.4149761647,4183950.8189048497,-Infinity,
010600-2015000858092-0-4618060,0,activity,0,Home,552165.6466634476,4183947.471770171,25020.0,
010600-2015000858092-0-4618060,0,leg,1,,,,,
010600-2015000858092-0-4618060,0,activity,2,Escort,551044.2391299398,4181654.1081675617,28020.0,
010600-2015000858092-0-4618060,0,leg,3,,,,,
010600-2015000858092-0-4618060,0,activity,4,Home,552165.6466634476,4183947.471770171,-Infinity,
010600-2015000858092-0-4618061,0,activity,0,Home,552165.6466634476,4183947.471770171,25500.0,
010600-2015000858092-0-4618061,0,leg,1,,,,,
010600-2015000858092-0-4618061,0,activity,2,Escort,548497.4605027519,4181884.6770304246,28020.0,
010600-2015000858092-0-4618061,0,leg,3,,,,,
010600-2015000858092-0-4618061,0,activity,4,Home,552165.6466634476,4183947.471770171,-Infinity,
010600-2015000858092-0-4618062,0,activity,0,Home,552165.6466634476,4183947.471770171,25020.0,
010600-2015000858092-0-4618062,0,leg,1,,,,,
010600-2015000858092-0-4618062,0,activity,2,Escort,551044.2391299398,4181654.1081675617,28020.0,
010600-2015000858092-0-4618062,0,leg,3,,,,,
010600-2015000858092-0-4618062,0,activity,4,Home,552165.6466634476,4183947.471770171,-Infinity,
010600-2015001346035-0-3866712,0,activity,0,Home,552156.926965849,4183650.120192326,42960.0,
010600-2015001346035-0-3866712,0,leg,1,,,,,
010600-2015001346035-0-3866712,0,activity,2,Shopping,552701.1643490583,4182699.891268715,46020.0,
010600-2015001346035-0-3866712,0,leg,3,,,,,
010600-2015001346035-0-3866712,0,activity,4,Home,552156.926965849,4183650.120192326,-Infinity,
010600-2016000103186-0-2339635,0,activity,0,Home,552473.7590772763,4183589.805607318,49800.0,
010600-2016000103186-0-2339635,0,leg,1,,,,,
010600-2016000103186-0-2339635,0,activity,2,Escort,549752.7167322037,4174127.450149864,52320.0,
010600-2016000103186-0-2339635,0,leg,3,,,,,
010600-2016000103186-0-2339635,0,activity,4,Home,552473.7590772763,4183589.805607318,65460.0,
010600-2016000103186-0-2339635,0,leg,5,,,,,
010600-2016000103186-0-2339635,0,activity,6,Other,552781.0733176445,4182925.495843027,67920.0,
010600-2016000103186-0-2339635,0,leg,7,,,,,
010600-2016000103186-0-2339635,0,activity,8,Home,552473.7590772763,4183589.805607318,-Infinity,
010600-2016000103186-0-2339636,0,activity,0,Home,552473.7590772763,4183589.805607318,24360.0,
010600-2016000103186-0-2339636,0,leg,1,,,,,
010600-2016000103186-0-2339636,0,activity,2,Work,550598.0642261454,4182349.4580947906,77700.0,
010600-2016000103186-0-2339636,0,leg,3,,,,,
010600-2016000103186-0-2339636,0,activity,4,Home,552473.7590772763,4183589.805607318,-Infinity,
010800-2014000531215-0-7815054,0,activity,0,Home,551384.3896552594,4183210.969772773,23460.0,
010800-2014000531215-0-7815054,0,leg,1,,,,,
010800-2014000531215-0-7815054,0,activity,2,Work,554495.9403460273,4174481.9094332145,76560.0,
010800-2014000531215-0-7815054,0,leg,3,,,,,
010800-2014000531215-0-7815054,0,activity,4,Home,551384.3896552594,4183210.969772773,-Infinity,
010800-2014000531215-0-7815055,0,activity,0,Home,551384.3896552594,4183210.969772773,66420.0,
010800-2014000531215-0-7815055,0,leg,1,,,,,
010800-2014000531215-0-7815055,0,activity,2,University,551169.7206741802,4183913.2971092546,76860.0,
010800-2014000531215-0-7815055,0,leg,3,,,,,
010800-2014000531215-0-7815055,0,activity,4,Home,551384.3896552594,4183210.969772773,-Infinity,
010800-2014000742242-0-1067812,0,activity,0,Home,551383.048272559,4183148.70513177,21240.0,
010800-2014000742242-0-1067812,0,leg,1,,,,,
010800-2014000742242-0-1067812,0,activity,2,Escort,548859.2732615612,4183996.594311461,78300.0,
010800-2014000742242-0-1067812,0,leg,3,,,,,
010800-2014000742242-0-1067812,0,activity,4,Home,551383.048272559,4183148.70513177,79080.0,
010800-2014000742242-0-1067812,0,leg,5,,,,,
