,PID,Household_ID,Household_num_vehicles,Household_income [$]
439,10103-2012000922808-018373,10103-2012000922808-0,2,26834.0
440,10104-2013000486183-241726,10104-2013000486183-2,4,145985.0
441,10104-2013000486183-241678,10104-2013000486183-2,4,145985.0
442,10104-2013000486183-241774,10104-2013000486183-2,4,145985.0
443,900-2015000557350-1101400,900-2015000557350-1,5,11262.0
444,900-2015000557350-1101202,900-2015000557350-1,5,11262.0
445,900-2015000557350-1101301,900-2015000557350-1,5,11262.0
446,900-2015000557350-1101103,900-2015000557350-1,5,11262.0
447,1106-2016001273008-1153330,1106-2016001273008-1,2,10446.0
448,1600-2014000292394-268268,1600-2014000292394-2,4,11535.0
449,1600-2014000292394-268121,1600-2014000292394-2,4,11535.0
450,1600-2014000292394-268415,1600-2014000292394-2,4,11535.0
451,1107-2012000429510-08990,1107-2012000429510-0,4,74111.0
452,1107-2012000429510-09038,1107-2012000429510-0,4,74111.0
453,1107-2012000429510-09014,1107-2012000429510-0,4,74111.0
454,1105-2013000487483-141878,1105-2013000487483-1,3,49959.0
455,1105-2013000487483-141838,1105-2013000487483-1,3,49959.0
456,10102-2016001518968-1157775,10102-2016001518968-1,2,36900.0
457,10401-2012000987013-020276,10401-2012000987013-0,5,24564.0
458,10401-2012000987013-020320,10401-2012000987013-0,5,24564.0
459,10401-2012000987013-020232,10401-2012000987013-0,5,24564.0
460,10401-2012000987013-020364,10401-2012000987013-0,5,24564.0
461,1106-2016000004291-0124359,1106-2016000004291-0,2,30338.0
462,408-2015001250406-0119256,408-2015001250406-0,5,808.0
463,408-2015001250406-0119216,408-2015001250406-0,5,808.0
464,408-2015001250406-0119336,408-2015001250406-0,5,808.0
465,408-2015001250406-0119296,408-2015001250406-0,5,808.0
466,408-2015001250406-0119176,408-2015001250406-0,5,808.0
467,405-2016000987597-0147513,405-2016000987597-0,5,60491.0
468,405-2016000987597-0147553,405-2016000987597-0,5,60491.0
469,405-2016000987597-0147593,405-2016000987597-0,5,60491.0
470,405-2016000987597-0147473,405-2016000987597-0,5,60491.0
471,201-2014001358337-090013,201-2014001358337-0,2,3766.0
472,1901-2015000253853-095999,1901-2015000253853-0,2,31883.0
473,1902-2015000754840-0105838,1902-2015000754840-0,2,27514.0
474,1803-2015000712347-2104879,1803-2015000712347-2,5,54720.0
475,1803-2015000712347-2104941,1803-2015000712347-2,5,54720.0
476,1803-2015000712347-2105003,1803-2015000712347-2,5,54720.0
477,1803-2015000712347-2104755,1803-2015000712347-2,5,54720.0
478,1803-2015000712347-2104817,1803-2015000712347-2,5,54720.0
479,1801-2015001311731-0120635,1801-2015001311731-0,5,6520.0
480,1801-2015001311731-0120683,1801-2015001311731-0,5,6520.0
481,1801-2015001311731-0120731,1801-2015001311731-0,5,6520.0
482,1801-2015001311731-0120491,1801-2015001311731-0,5,6520.0
483,1801-2015001311731-0120587,1801-2015001311731-0,5,6520.0
484,1801-2015001311731-0120539,1801-2015001311731-0,5,6520.0
485,1002-2013001348757-058067,1002-2013001348757-0,4,66264.0
486,1002-2013001348757-058027,1002-2013001348757-0,4,66264.0
487,1002-2013001348757-058107,1002-2013001348757-0,4,66264.0
488,1002-2014000046617-061604,1002-2014000046617-0,4,38309.0
489,1002-2014000046617-061587,1002-2014000046617-0,4,38309.0
490,1002-2014000046617-061621,1002-2014000046617-0,4,38309.0
491,1200-2012001393533-027619,1200-2012001393533-0,5,58746.0
492,1200-2012001393533-027592,1200-2012001393533-0,5,58746.0
493,1200-2012001393533-027565,1200-2012001393533-0,5,58746.0
494,1200-2012001393533-027646,1200-2012001393533-0,5,58746.0
495,1101-2015001220810-0118652,1101-2015001220810-0,3,29102.0
496,1101-2015001220810-0118680,1101-2015001220810-0,3,29102.0
497,1108-2015001088388-0115738,1108-2015001088388-0,2,5034.0
498,10102-2014000077550-262783,10102-2014000077550-2,2,37562.0
499,1200-2013000895447-149684,1200-2013000895447-1,3,83461.0
500,1200-2013000895447-149768,1200-2013000895447-1,3,83461.0
501,1101-2015001091707-0115875,1101-2015001091707-0,2,32770.0
502,1108-2013001243576-056514,1108-2013001243576-0,3,22284.0
503,1108-2013001243576-056476,1108-2013001243576-0,3,22284.0
504,100-2016000116811-1127925,100-2016000116811-1,5,24968.0
505,100-2016000116811-1127671,100-2016000116811-1,5,24968.0
506,100-2016000116811-1127417,100-2016000116811-1,5,24968.0
507,100-2016000116811-1127544,100-2016000116811-1,5,24968.0
508,100-2016000116811-1127798,100-2016000116811-1,5,24968.0
509,1002-2016000411041-0134236,1002-2016000411041-0,2,7964.0
510,1108-2013001307423-157552,1108-2013001307423-1,3,40189.0
511,1108-2013001307423-157601,1108-2013001307423-1,3,40189.0
512,10103-2015001225649-1118857,10103-2015001225649-1,4,5729.0
513,10103-2015001225649-1118745,10103-2015001225649-1,4,5729.0
514,10103-2015001225649-1118801,10103-2015001225649-1,4,5729.0
515,1500-2016000393167-0133437,1500-2016000393167-0,3,11901.0
516,1500-2016000393167-0133465,1500-2016000393167-0,3,11901.0
517,407-2016000333866-0132146,407-2016000333866-0,4,57855.0
518,407-2016000333866-0132232,407-2016000333866-0,4,57855.0
519,407-2016000333866-0132189,407-2016000333866-0,4,57855.0
520,1106-2012001365754-226912,1106-2012001365754-2,3,111143.0
521,1106-2012001365754-227001,1106-2012001365754-2,3,111143.0
522,1200-2016000836708-0144943,1200-2016000836708-0,5,91138.0
523,1200-2016000836708-0144814,1200-2016000836708-0,5,91138.0
524,1200-2016000836708-0144900,1200-2016000836708-0,5,91138.0
525,1200-2016000836708-0144857,1200-2016000836708-0,5,91138.0
526,10600-2016000436969-0134788,10600-2016000436969-0,2,34939.0
527,700-2014000224796-066524,700-2014000224796-0,5,41054.0
528,700-2014000224796-066484,700-2014000224796-0,5,41054.0
529,700-2014000224796-066564,700-2014000224796-0,5,41054.0
530,700-2014000224796-066444,700-2014000224796-0,5,41054.0
531,1101-2013001459008-059950,1101-2013001459008-0,2,1834.0
532,1105-2013000438496-040715,1105-2013000438496-0,5,42200.0
533,1105-2013000438496-040887,1105-2013000438496-0,5,42200.0
534,1105-2013000438496-040801,1105-2013000438496-0,5,42200.0
535,1105-2013000438496-040629,1105-2013000438496-0,5,42200.0
536,1105-2013000438496-040543,1105-2013000438496-0,5,42200.0
537,1105-2013000438496-040973,1105-2013000438496-0,5,42200.0
538,401-2012000065738-01102,401-2012000065738-0,2,33974.0
539,1002-2013000226280-034745,1002-2013000226280-0,5,56323.0
540,1002-2013000226280-034958,1002-2013000226280-0,5,56323.0
541,1002-2013000226280-034887,1002-2013000226280-0,5,56323.0
542,1002-2013000226280-035029,1002-2013000226280-0,5,56323.0
543,1002-2013000226280-034816,1002-2013000226280-0,5,56323.0
544,1002-2013000226280-035100,1002-2013000226280-0,5,56323.0
545,1101-2014000125384-364403,1101-2014000125384-3,3,10834.0
546,1101-2014000125384-364266,1101-2014000125384-3,3,10834.0
547,900-2012000354056-07207,900-2012000354056-0,3,58556.0
548,900-2012000354056-07255,900-2012000354056-0,3,58556.0
549,1106-2015000272688-096373,1106-2015000272688-0,5,21672.0
550,1106-2015000272688-096359,1106-2015000272688-0,5,21672.0
551,1106-2015000272688-096380,1106-2015000272688-0,5,21672.0
552,1106-2015000272688-096366,1106-2015000272688-0,5,21672.0
553,1803-2015000867248-0111001,1803-2015000867248-0,5,142450.0
554,1803-2015000867248-0111022,1803-2015000867248-0,5,142450.0
555,1803-2015000867248-0111043,1803-2015000867248-0,5,142450.0
556,1803-2015000867248-0110980,1803-2015000867248-0,5,142450.0
557,202-2015000726028-1105122,202-2015000726028-1,5,71026.0
558,202-2015000726028-1105320,202-2015000726028-1,5,71026.0
559,202-2015000726028-1105221,202-2015000726028-1,5,71026.0
560,202-2015000726028-1105419,202-2015000726028-1,5,71026.0
561,1106-2014000344487-069140,1106-2014000344487-0,3,25859.0
562,1106-2014000344487-069114,1106-2014000344487-0,3,25859.0
563,1001-2016001227839-0152173,1001-2016001227839-0,2,24101.0
564,1105-2016001216686-0151389,1105-2016001216686-0,5,149431.0
565,1105-2016001216686-0151241,1105-2016001216686-0,5,149431.0
566,1105-2016001216686-0151278,1105-2016001216686-0,5,149431.0
567,1105-2016001216686-0151352,1105-2016001216686-0,5,149431.0
568,1105-2016001216686-0151315,1105-2016001216686-0,5,149431.0
569,500-2014000961036-080949,500-2014000961036-0,2,6361.0
570,10405-2012000633457-012631,10405-2012000633457-0,5,101764.0
571,10405-2012000633457-012577,10405-2012000633457-0,5,101764.0
572,10405-2012000633457-012604,10405-2012000633457-0,5,101764.0
573,10405-2012000633457-012658,10405-2012000633457-0,5,101764.0
574,1200-2016001315095-0153731,1200-2016001315095-0,5,139409.0
575,1200-2016001315095-0153797,1200-2016001315095-0,5,139409.0
576,1200-2016001315095-0153830,1200-2016001315095-0,5,139409.0
577,1200-2016001315095-0153764,1200-2016001315095-0,5,139409.0
578,700-2016001082341-1148632,700-2016001082341-1,2,28909.0
579,406-2016000078540-0126688,406-2016000078540-0,2,32255.0
580,10104-2013000524855-142485,10104-2013000524855-1,2,10909.0
581,1801-2015000833379-1109803,1801-2015000833379-1,3,42819.0
582,1801-2015000833379-1109847,1801-2015000833379-1,3,42819.0
583,10102-2015000769721-1106517,10102-2015000769721-1,5,923.0
584,10102-2015000769721-1106388,10102-2015000769721-1,5,923.0
585,10102-2015000769721-1106345,10102-2015000769721-1,5,923.0
586,10102-2015000769721-1106302,10102-2015000769721-1,5,923.0
587,10102-2015000769721-1106474,10102-2015000769721-1,5,923.0
588,10102-2015000769721-1106431,10102-2015000769721-1,5,923.0
589,1902-2015001149811-0116761,1902-2015001149811-0,2,39840.0
590,500-2013000620807-045196,500-2013000620807-0,4,130562.0
591,500-2013000620807-045230,500-2013000620807-0,4,130562.0
592,500-2013000620807-045162,500-2013000620807-0,4,130562.0
593,1801-2013000878752-049386,1801-2013000878752-0,2,8331.0
594,1803-2015000050024-192394,1803-2015000050024-1,3,13164.0
595,1803-2015000050024-192494,1803-2015000050024-1,3,13164.0
596,10103-2016000436969-0134750,10103-2016000436969-0,2,11761.0
597,600-2013000703874-047226,600-2013000703874-0,4,37535.0
598,600-2013000703874-047158,600-2013000703874-0,4,37535.0
599,600-2013000703874-047192,600-2013000703874-0,4,37535.0
600,10405-2013001049684-052637,10405-2013001049684-0,2,8852.0
601,1200-2013000239390-035583,1200-2013000239390-0,3,31505.0
602,1200-2013000239390-035539,1200-2013000239390-0,3,31505.0
603,1101-2013000668727-346188,1101-2013000668727-3,4,53531.0
604,1101-2013000668727-346313,1101-2013000668727-3,4,53531.0
605,1101-2013000668727-346438,1101-2013000668727-3,4,53531.0
606,1804-2014001327426-089366,1804-2014001327426-0,3,139517.0
607,1804-2014001327426-089407,1804-2014001327426-0,3,139517.0
608,1108-2012001244798-024332,1108-2012001244798-0,3,116720.0
609,1108-2012001244798-024294,1108-2012001244798-0,3,116720.0
610,1500-2016000554109-0138162,1500-2016000554109-0,3,108479.0
611,1500-2016000554109-0138202,1500-2016000554109-0,3,108479.0
612,1106-2016000069252-1126498,1106-2016000069252-1,5,122867.0
613,1106-2016000069252-1126330,1106-2016000069252-1,5,122867.0
614,1106-2016000069252-1126246,1106-2016000069252-1,5,122867.0
615,1106-2016000069252-1126582,1106-2016000069252-1,5,122867.0
616,1106-2016000069252-1126414,1106-2016000069252-1,5,122867.0
617,1106-2016000215667-1129504,1106-2016000215667-1,3,82068.0
618,1106-2016000215667-1129552,1106-2016000215667-1,3,82068.0
619,1101-2013000416193-039909,1101-2013000416193-0,4,114240.0
620,1101-2013000416193-039947,1101-2013000416193-0,4,114240.0
621,1101-2013000416193-039871,1101-2013000416193-0,4,114240.0
622,1803-2012000428775-18945,1803-2012000428775-1,2,21383.0
623,10102-2013000431434-140435,10102-2013000431434-1,2,39119.0
624,407-2014001441988-091290,407-2014001441988-0,2,631.0
625,1803-2013001092406-153273,1803-2013001092406-1,3,75558.0
626,1803-2013001092406-153332,1803-2013001092406-1,3,75558.0
627,600-2013000079403-031212,600-2013000079403-0,2,11706.0
628,300-2013000419803-139991,300-2013000419803-1,4,145665.0
629,300-2013000419803-140057,300-2013000419803-1,4,145665.0
630,300-2013000419803-140123,300-2013000419803-1,4,145665.0
631,1801-2014001332040-089605,1801-2014001332040-0,3,8176.0
632,1801-2014001332040-089588,1801-2014001332040-0,3,8176.0
633,1801-2016000412886-0134357,1801-2016000412886-0,4,95015.0
634,1801-2016000412886-0134317,1801-2016000412886-0,4,95015.0
635,1801-2016000412886-0134277,1801-2016000412886-0,4,95015.0
636,10104-2015000949415-3112844,10104-2015000949415-3,4,24030.0
637,10104-2015000949415-3112913,10104-2015000949415-3,4,24030.0
638,10104-2015000949415-3112982,10104-2015000949415-3,4,24030.0
639,1801-2015001238136-0119151,1801-2015001238136-0,2,1344.0
640,10600-2012001058366-021303,10600-2012001058366-0,3,89447.0
641,10600-2012001058366-021260,10600-2012001058366-0,3,89447.0
642,1200-2015001182892-0117702,1200-2015001182892-0,2,18255.0
643,1106-2016000606284-0138677,1106-2016000606284-0,5,17099.0
644,1106-2016000606284-0138641,1106-2016000606284-0,5,17099.0
645,1106-2016000606284-0138665,1106-2016000606284-0,5,17099.0
646,1106-2016000606284-0138689,1106-2016000606284-0,5,17099.0
647,1106-2016000606284-0138653,1106-2016000606284-0,5,17099.0
648,407-2016001452430-0156066,407-2016001452430-0,2,21986.0
649,700-2012000251540-05050,700-2012000251540-0,3,147767.0
650,700-2012000251540-05131,700-2012000251540-0,3,147767.0
651,10102-2014001013559-082370,10102-2014001013559-0,2,18680.0
652,1200-2015001141404-0116566,1200-2015001141404-0,3,128061.0
653,1200-2015001141404-0116584,1200-2015001141404-0,3,128061.0
654,10600-2013000995260-051451,10600-2013000995260-0,2,38955.0
655,10104-2013001448500-159788,10104-2013001448500-1,3,45319.0
656,10104-2013001448500-159831,10104-2013001448500-1,3,45319.0
657,201-2015000203687-094986,201-2015000203687-0,3,37865.0
658,201-2015000203687-094937,201-2015000203687-0,3,37865.0
659,10102-2016001200571-4150569,10102-2016001200571-4,2,27050.0
660,1001-2012000826404-016421,1001-2012000826404-0,3,41933.0
661,1001-2012000826404-016464,1001-2012000826404-0,3,41933.0
662,1500-2015000792200-0107260,1500-2015000792200-0,3,8202.0
663,1500-2015000792200-0107283,1500-2015000792200-0,3,8202.0
664,1105-2015001176756-0117644,1105-2015001176756-0,2,18391.0
665,407-2016001017892-0147916,407-2016001017892-0,2,28329.0
666,1700-2012000420927-08873,1700-2012000420927-0,4,14488.0
667,1700-2012000420927-08791,1700-2012000420927-0,4,14488.0
668,1700-2012000420927-08832,1700-2012000420927-0,4,14488.0
669,1001-2012001491756-029557,1001-2012001491756-0,2,28511.0
670,1803-2016001232073-0152330,1803-2016001232073-0,4,31290.0
671,1803-2016001232073-0152365,1803-2016001232073-0,4,31290.0
672,1803-2016001232073-0152295,1803-2016001232073-0,4,31290.0
673,1002-2012000388919-07585,1002-2012000388919-0,2,26320.0
674,1200-2012000747410-014612,1200-2012000747410-0,5,144011.0
675,1200-2012000747410-014595,1200-2012000747410-0,5,144011.0
676,1200-2012000747410-014561,1200-2012000747410-0,5,144011.0
677,1200-2012000747410-014578,1200-2012000747410-0,5,144011.0
678,1001-2015000336194-097588,1001-2015000336194-0,3,5525.0
679,1001-2015000336194-097628,1001-2015000336194-0,3,5525.0
680,1106-2012001414670-028221,1106-2012001414670-0,3,29450.0
681,1106-2012001414670-028292,1106-2012001414670-0,3,29450.0
682,1106-2016000697205-0141610,1106-2016000697205-0,2,39203.0
683,202-2015000118896-093177,202-2015000118896-0,3,64040.0
684,202-2015000118896-093129,202-2015000118896-0,3,64040.0
685,1106-2016000819398-1144243,1106-2016000819398-1,5,56009.0
686,1106-2016000819398-1144396,1106-2016000819398-1,5,56009.0
687,1106-2016000819398-1144294,1106-2016000819398-1,5,56009.0
688,1106-2016000819398-1144345,1106-2016000819398-1,5,56009.0
689,405-2014000901324-179729,405-2014000901324-1,4,79177.0
690,405-2014000901324-179867,405-2014000901324-1,4,79177.0
691,405-2014000901324-179798,405-2014000901324-1,4,79177.0
692,405-2014000058839-062539,405-2014000058839-0,5,32237.0
693,405-2014000058839-062551,405-2014000058839-0,5,32237.0
694,405-2014000058839-062563,405-2014000058839-0,5,32237.0
695,405-2014000058839-062527,405-2014000058839-0,5,32237.0
696,1106-2015000605015-1102260,1106-2015000605015-1,4,33481.0
697,1106-2015000605015-1102219,1106-2015000605015-1,4,33481.0
698,1106-2015000605015-1102178,1106-2015000605015-1,4,33481.0
699,300-2013000564255-043656,300-2013000564255-0,2,19135.0
700,405-2015000606577-3102389,405-2015000606577-3,3,104058.0
701,405-2015000606577-3102594,405-2015000606577-3,3,104058.0
702,10600-2016000479494-0135993,10600-2016000479494-0,5,56040.0
703,10600-2016000479494-0135941,10600-2016000479494-0,5,56040.0
704,10600-2016000479494-0136045,10600-2016000479494-0,5,56040.0
705,10600-2016000479494-0136097,10600-2016000479494-0,5,56040.0
706,1107-2012000336992-06452,1107-2012000336992-0,5,72131.0
707,1107-2012000336992-06413,1107-2012000336992-0,5,72131.0
708,1107-2012000336992-06491,1107-2012000336992-0,5,72131.0
709,1107-2012000336992-06335,1107-2012000336992-0,5,72131.0
710,1107-2012000336992-06374,1107-2012000336992-0,5,72131.0
711,202-2013001092406-053237,202-2013001092406-0,3,32586.0
712,202-2013001092406-053296,202-2013001092406-0,3,32586.0
713,10104-2012000397841-17855,10104-2012000397841-1,5,117329.0
714,10104-2012000397841-17943,10104-2012000397841-1,5,117329.0
715,10104-2012000397841-17811,10104-2012000397841-1,5,117329.0
716,10104-2012000397841-17899,10104-2012000397841-1,5,117329.0
717,1106-2016001082341-2148645,1106-2016001082341-2,2,34672.0
718,10104-2014001079600-084048,10104-2014001079600-0,5,143496.0
719,10104-2014001079600-084220,10104-2014001079600-0,5,143496.0
720,10104-2014001079600-083962,10104-2014001079600-0,5,143496.0
721,10104-2014001079600-084177,10104-2014001079600-0,5,143496.0
722,10104-2014001079600-084091,10104-2014001079600-0,5,143496.0
723,10104-2014001079600-084134,10104-2014001079600-0,5,143496.0
724,10104-2014001079600-084005,10104-2014001079600-0,5,143496.0
725,1901-2014000113616-063795,1901-2014000113616-0,5,50295.0
726,1901-2014000113616-063623,1901-2014000113616-0,5,50295.0
727,1901-2014000113616-063709,1901-2014000113616-0,5,50295.0
728,1901-2014000113616-063881,1901-2014000113616-0,5,50295.0
729,1901-2014000113616-063967,1901-2014000113616-0,5,50295.0
730,1901-2014000113616-063537,1901-2014000113616-0,5,50295.0
731,1101-2012000529840-010489,1101-2012000529840-0,2,1482.0
732,1105-2012001286980-025006,1105-2012001286980-0,5,65282.0
733,1105-2012001286980-024986,1105-2012001286980-0,5,65282.0
734,1105-2012001286980-025001,1105-2012001286980-0,5,65282.0
