,PID,Activity_ID,Activity_Type,Start_time,End_time
348,100-2014000017712-061019,100-2014000017712-061019_a-1,Home,,08:23:43
349,100-2014000017712-061019,100-2014000017712-061019_a-2,Work,08:35:51,18:53:10
350,100-2014000017712-061019,100-2014000017712-061019_a-3,Home,19:04:33,
351,100-2014000017712-061052,100-2014000017712-061052_a-1,Home,,08:57:32
352,100-2014000017712-061052,100-2014000017712-061052_a-2,Work,09:00:27,21:03:40
353,100-2014000017712-061052,100-2014000017712-061052_a-3,Home,21:07:20,
354,100-2014000017712-061085,100-2014000017712-061085_a-1,Home,,09:53:39
355,100-2014000017712-061085,100-2014000017712-061085_a-2,Secondary,10:19:18,13:38:12
356,100-2014000017712-061085,100-2014000017712-061085_a-3,Home,14:28:27,
357,100-2014000017712-061118,100-2014000017712-061118_a-1,Home,,19:13:37
358,100-2014000017712-061118,100-2014000017712-061118_a-2,Secondary,19:41:29,24:00:00
359,100-2014000017712-061118,100-2014000017712-061118_a-3,Home,24:26:48,
360,100-2014000023781-061275,100-2014000023781-061275_a-1,Home,,15:28:21
361,100-2014000023781-061275,100-2014000023781-061275_a-2,Secondary,15:34:53,19:22:07
362,100-2014000023781-061275,100-2014000023781-061275_a-3,Home,19:29:16,
363,100-2014000032166-061391,100-2014000032166-061391_a-1,Home,,15:10:20
364,100-2014000032166-061391,100-2014000032166-061391_a-2,Secondary,15:30:43,17:54:01
365,100-2014000032166-061391,100-2014000032166-061391_a-3,Home,18:14:24,
366,100-2014000032166-061428,100-2014000032166-061428_a-1,Home,,08:23:21
367,100-2014000032166-061428,100-2014000032166-061428_a-2,Work,08:28:39,18:46:01
368,100-2014000032166-061428,100-2014000032166-061428_a-3,Home,18:50:42,
369,100-2014000077550-162793,100-2014000077550-162793_a-1,Home,,08:40:58
370,100-2014000077550-162793,100-2014000077550-162793_a-2,Work,08:52:26,19:31:15
371,100-2014000077550-162793,100-2014000077550-162793_a-3,Home,19:43:23,
372,100-2014000119219-064057,100-2014000119219-064057_a-1,Home,,08:13:23
373,100-2014000119219-064057,100-2014000119219-064057_a-2,Work,08:27:14,19:37:33
374,100-2014000119219-064057,100-2014000119219-064057_a-3,Home,19:49:29,
375,100-2014000119219-064100,100-2014000119219-064100_a-1,Home,,08:52:15
376,100-2014000119219-064100,100-2014000119219-064100_a-2,Work,09:02:22,19:48:15
377,100-2014000119219-064100,100-2014000119219-064100_a-3,Home,19:57:24,
378,100-2014000475625-071010,100-2014000475625-071010_a-1,Home,,09:27:17
379,100-2014000475625-071010,100-2014000475625-071010_a-2,Secondary,09:31:48,12:51:30
380,100-2014000475625-071010,100-2014000475625-071010_a-3,Home,12:56:01,
381,100-2014000475625-071044,100-2014000475625-071044_a-1,Home,,15:09:39
382,100-2014000475625-071044,100-2014000475625-071044_a-2,Secondary,15:33:40,17:11:50
383,100-2014000475625-071044,100-2014000475625-071044_a-3,Home,17:34:49,
384,100-2014000488669-071591,100-2014000488669-071591_a-1,Home,,08:43:03
385,100-2014000488669-071591,100-2014000488669-071591_a-2,Work,08:55:04,19:38:55
386,100-2014000488669-071591,100-2014000488669-071591_a-3,Home,19:52:21,
387,100-2014000488669-071634,100-2014000488669-071634_a-1,Home,,15:38:19
388,100-2014000488669-071634,100-2014000488669-071634_a-2,Secondary,15:47:41,17:40:11
389,100-2014000488669-071634,100-2014000488669-071634_a-3,Home,17:51:58,
390,100-2014000488669-071677,100-2014000488669-071677_a-1,Home,,18:07:15
391,100-2014000488669-071677,100-2014000488669-071677_a-2,Secondary,18:26:08,21:58:37
392,100-2014000488669-071677,100-2014000488669-071677_a-3,Home,22:16:06,
393,100-2014000488669-071720,100-2014000488669-071720_a-1,Home,,10:08:17
394,100-2014000488669-071720,100-2014000488669-071720_a-2,Secondary,10:15:11,13:15:02
395,100-2014000488669-071720,100-2014000488669-071720_a-3,Home,14:00:12,
396,100-2014000490800-071785,100-2014000490800-071785_a-1,Home,,11:53:59
397,100-2014000490800-071785,100-2014000490800-071785_a-2,Secondary,12:14:45,17:05:48
398,100-2014000490800-071785,100-2014000490800-071785_a-3,Home,17:25:58,
399,100-2014000490800-071823,100-2014000490800-071823_a-1,Home,,07:49:53
400,100-2014000490800-071823,100-2014000490800-071823_a-2,Work,08:05:45,16:48:27
401,100-2014000490800-071823,100-2014000490800-071823_a-3,Home,17:04:08,
402,100-2014000490800-071861,100-2014000490800-071861_a-1,Home,,14:14:19
403,100-2014000490800-071861,100-2014000490800-071861_a-2,Secondary,15:14:54,17:06:58
404,100-2014000490800-071861,100-2014000490800-071861_a-3,Home,18:10:05,
405,100-2014000514559-072280,100-2014000514559-072280_a-1,Home,,08:34:33
406,100-2014000514559-072280,100-2014000514559-072280_a-2,Work,08:49:09,18:46:26
407,100-2014000514559-072280,100-2014000514559-072280_a-3,Home,19:10:22,
408,100-2014000545247-073269,100-2014000545247-073269_a-1,Home,,09:30:36
409,100-2014000545247-073269,100-2014000545247-073269_a-2,Work,09:34:54,21:55:42
410,100-2014000545247-073269,100-2014000545247-073269_a-3,Home,22:00:02,
411,100-2014000550778-273500,100-2014000550778-273500_a-1,Home,,08:06:37
412,100-2014000550778-273500,100-2014000550778-273500_a-2,Work,08:23:21,19:06:43
413,100-2014000550778-273500,100-2014000550778-273500_a-3,Home,19:21:46,
414,100-2014000641447-075310,100-2014000641447-075310_a-1,Home,,09:14:30
415,100-2014000641447-075310,100-2014000641447-075310_a-2,Work,09:25:49,20:06:13
416,100-2014000641447-075310,100-2014000641447-075310_a-3,Home,20:18:50,
417,100-2014000728802-076263,100-2014000728802-076263_a-1,Home,,11:24:33
418,100-2014000728802-076263,100-2014000728802-076263_a-2,Secondary,11:46:38,15:29:49
419,100-2014000728802-076263,100-2014000728802-076263_a-3,Home,15:46:37,
420,100-2014000763883-076551,100-2014000763883-076551_a-1,Home,,11:15:46
421,100-2014000763883-076551,100-2014000763883-076551_a-2,Secondary,11:39:04,15:02:45
422,100-2014000763883-076551,100-2014000763883-076551_a-3,Home,15:21:38,
423,100-2014000763883-076592,100-2014000763883-076592_a-1,Home,,09:33:08
424,100-2014000763883-076592,100-2014000763883-076592_a-2,Work,09:46:00,20:51:49
425,100-2014000763883-076592,100-2014000763883-076592_a-3,Home,21:05:33,
426,100-2014000763883-076633,100-2014000763883-076633_a-1,Home,,10:41:59
427,100-2014000763883-076633,100-2014000763883-076633_a-2,Secondary,11:00:47,14:23:06
428,100-2014000763883-076633,100-2014000763883-076633_a-3,Home,14:57:01,
429,100-2014000858265-078431,100-2014000858265-078431_a-1,Home,,08:57:46
430,100-2014000858265-078431,100-2014000858265-078431_a-2,Work,09:00:33,20:26:39
431,100-2014000858265-078431,100-2014000858265-078431_a-3,Home,20:34:11,
432,100-2014000858265-078465,100-2014000858265-078465_a-1,Home,,08:56:01
433,100-2014000858265-078465,100-2014000858265-078465_a-2,Work,08:58:46,19:57:18
434,100-2014000858265-078465,100-2014000858265-078465_a-3,Home,20:00:51,
435,100-2014000858265-078499,100-2014000858265-078499_a-1,Home,,12:26:17
436,100-2014000858265-078499,100-2014000858265-078499_a-2,Secondary,13:14:00,14:33:42
437,100-2014000858265-078499,100-2014000858265-078499_a-3,Home,15:18:43,
438,100-2014001004621-182142,100-2014001004621-182142_a-1,Home,,18:07:15
439,100-2014001004621-182142,100-2014001004621-182142_a-2,Secondary,18:26:07,21:58:37
440,100-2014001004621-182142,100-2014001004621-182142_a-3,Home,22:16:06,
441,100-2014001004621-182266,100-2014001004621-182266_a-1,Home,,09:09:24
442,100-2014001004621-182266,100-2014001004621-182266_a-2,Work,09:22:50,21:00:07
443,100-2014001004621-182266,100-2014001004621-182266_a-3,Home,21:14:28,
444,100-2014001023329-082421,100-2014001023329-082421_a-1,Home,,09:24:50
445,100-2014001023329-082421,100-2014001023329-082421_a-2,Work,09:29:31,21:55:29
446,100-2014001023329-082421,100-2014001023329-082421_a-3,Home,22:00:21,
447,100-2014001093458-084476,100-2014001093458-084476_a-1,Home,,08:16:21
448,100-2014001093458-084476,100-2014001093458-084476_a-2,Work,08:34:22,18:39:32
449,100-2014001093458-084476,100-2014001093458-084476_a-3,Home,18:50:14,
450,100-2014001093458-084518,100-2014001093458-084518_a-1,Home,,08:13:37
451,100-2014001093458-084518,100-2014001093458-084518_a-2,Work,08:17:05,18:48:20
452,100-2014001093458-084518,100-2014001093458-084518_a-3,Home,18:51:58,
453,100-2014001138085-085379,100-2014001138085-085379_a-1,Home,,09:14:54
454,100-2014001138085-085379,100-2014001138085-085379_a-2,Work,09:29:45,20:51:25
455,100-2014001138085-085379,100-2014001138085-085379_a-3,Home,21:11:43,
456,100-2014001183852-086904,100-2014001183852-086904_a-1,Home,,09:37:49
457,100-2014001183852-086904,100-2014001183852-086904_a-2,Work,09:50:30,22:27:02
458,100-2014001183852-086904,100-2014001183852-086904_a-3,Home,22:40:42,
459,100-2014001183852-086936,100-2014001183852-086936_a-1,Home,,14:11:38
460,100-2014001183852-086936,100-2014001183852-086936_a-2,Secondary,14:19:01,17:22:39
461,100-2014001183852-086936,100-2014001183852-086936_a-3,Home,17:32:47,
462,100-2014001183852-086968,100-2014001183852-086968_a-1,Home,,11:16:24
463,100-2014001183852-086968,100-2014001183852-086968_a-2,Secondary,11:31:04,14:01:02
464,100-2014001183852-086968,100-2014001183852-086968_a-3,Home,14:38:01,
465,100-2014001183852-087000,100-2014001183852-087000_a-1,Home,,11:32:42
466,100-2014001183852-087000,100-2014001183852-087000_a-2,Secondary,11:45:41,14:47:58
467,100-2014001183852-087000,100-2014001183852-087000_a-3,Home,15:01:48,
468,100-2014001217922-087811,100-2014001217922-087811_a-1,Home,,09:01:02
469,100-2014001217922-087811,100-2014001217922-087811_a-2,Work,09:13:46,20:15:19
470,100-2014001217922-087811,100-2014001217922-087811_a-3,Home,20:24:50,
471,100-2014001404766-090700,100-2014001404766-090700_a-1,Home,,08:58:04
472,100-2014001404766-090700,100-2014001404766-090700_a-2,Work,09:09:44,20:11:50
473,100-2014001404766-090700,100-2014001404766-090700_a-3,Home,20:23:18,
474,100-2014001404766-090737,100-2014001404766-090737_a-1,Home,,08:15:04
475,100-2014001404766-090737,100-2014001404766-090737_a-2,Work,08:27:42,18:45:13
476,100-2014001404766-090737,100-2014001404766-090737_a-3,Home,18:58:30,
477,100-2014001404766-090774,100-2014001404766-090774_a-1,Home,,17:29:11
478,100-2014001404766-090774,100-2014001404766-090774_a-2,Secondary,18:14:55,20:11:09
479,100-2014001404766-090774,100-2014001404766-090774_a-3,Home,21:54:55,
480,100-2015000082599-092637,100-2015000082599-092637_a-1,Home,,15:27:13
481,100-2015000082599-092637,100-2015000082599-092637_a-2,Secondary,15:53:34,18:05:58
482,100-2015000082599-092637,100-2015000082599-092637_a-3,Home,18:33:00,
483,100-2015000189392-194673,100-2015000189392-194673_a-1,Home,,09:02:50
484,100-2015000189392-194673,100-2015000189392-194673_a-2,Work,09:12:59,19:21:04
485,100-2015000189392-194673,100-2015000189392-194673_a-3,Home,19:38:26,
486,100-2015000189392-194755,100-2015000189392-194755_a-1,Home,,08:23:35
487,100-2015000189392-194755,100-2015000189392-194755_a-2,Work,08:28:08,19:04:41
488,100-2015000189392-194755,100-2015000189392-194755_a-3,Home,19:21:02,
489,100-2015000189392-194837,100-2015000189392-194837_a-1,Home,,08:22:04
490,100-2015000189392-194837,100-2015000189392-194837_a-2,Work,08:38:47,19:05:11
491,100-2015000189392-194837,100-2015000189392-194837_a-3,Home,19:26:54,
492,100-2015000207675-095032,100-2015000207675-095032_a-1,Home,,08:23:35
493,100-2015000207675-095032,100-2015000207675-095032_a-2,Work,08:28:24,19:04:41
494,100-2015000207675-095032,100-2015000207675-095032_a-3,Home,19:24:18,
495,100-2015000207675-095074,100-2015000207675-095074_a-1,Home,,08:57:12
496,100-2015000207675-095074,100-2015000207675-095074_a-2,Work,09:09:16,20:53:27
497,100-2015000207675-095074,100-2015000207675-095074_a-3,Home,21:29:05,
498,100-2015000207675-095116,100-2015000207675-095116_a-1,Home,,09:43:13
499,100-2015000207675-095116,100-2015000207675-095116_a-2,Secondary,10:03:43,12:14:13
500,100-2015000207675-095116,100-2015000207675-095116_a-3,Home,13:40:57,
501,100-2015000207675-095158,100-2015000207675-095158_a-1,Home,,09:43:13
502,100-2015000207675-095158,100-2015000207675-095158_a-2,Secondary,10:03:43,12:14:13
503,100-2015000207675-095158,100-2015000207675-095158_a-3,Home,13:40:57,
504,100-2015000207675-095200,100-2015000207675-095200_a-1,Home,,10:10:55
505,100-2015000207675-095200,100-2015000207675-095200_a-2,Secondary,11:07:25,13:31:18
506,100-2015000207675-095200,100-2015000207675-095200_a-3,Home,14:05:08,
507,100-2015000213571-095513,100-2015000213571-095513_a-1,Home,,09:16:03
508,100-2015000213571-095513,100-2015000213571-095513_a-2,Work,09:20:31,21:28:25
509,100-2015000213571-095513,100-2015000213571-095513_a-3,Home,21:32:53,
510,100-2015000213571-095556,100-2015000213571-095556_a-1,Home,,08:00:41
511,100-2015000213571-095556,100-2015000213571-095556_a-2,Work,08:10:20,17:58:46
512,100-2015000213571-095556,100-2015000213571-095556_a-3,Home,18:08:25,
513,100-2015000213571-095599,100-2015000213571-095599_a-1,Home,,14:53:13
514,100-2015000213571-095599,100-2015000213571-095599_a-2,Secondary,14:59:48,17:33:51
515,100-2015000213571-095599,100-2015000213571-095599_a-3,Home,17:41:00,
516,100-2015000213571-095642,100-2015000213571-095642_a-1,Home,,14:37:37
517,100-2015000213571-095642,100-2015000213571-095642_a-2,Secondary,15:13:08,16:54:13
518,100-2015000213571-095642,100-2015000213571-095642_a-3,Home,17:38:26,
519,100-2015000213571-095685,100-2015000213571-095685_a-1,Home,,15:20:31
520,100-2015000213571-095685,100-2015000213571-095685_a-2,Secondary,15:29:45,18:55:22
521,100-2015000213571-095685,100-2015000213571-095685_a-3,Home,19:05:54,
522,100-2015000213571-095728,100-2015000213571-095728_a-1,Home,,15:47:12
523,100-2015000213571-095728,100-2015000213571-095728_a-2,Secondary,16:03:55,17:55:33
524,100-2015000213571-095728,100-2015000213571-095728_a-3,Home,18:08:26,
525,100-2015000290126-096623,100-2015000290126-096623_a-1,Home,,08:47:33
526,100-2015000290126-096623,100-2015000290126-096623_a-2,Work,09:15:04,18:40:59
527,100-2015000290126-096623,100-2015000290126-096623_a-3,Home,19:02:45,
528,100-2015000290126-096656,100-2015000290126-096656_a-1,Home,,08:15:13
529,100-2015000290126-096656,100-2015000290126-096656_a-2,Work,08:30:14,18:26:59
530,100-2015000290126-096656,100-2015000290126-096656_a-3,Home,18:39:37,
531,100-2015000290126-096689,100-2015000290126-096689_a-1,Home,,10:03:14
532,100-2015000290126-096689,100-2015000290126-096689_a-2,Secondary,10:17:45,13:45:38
533,100-2015000290126-096689,100-2015000290126-096689_a-3,Home,14:00:04,
534,100-2015000290126-096722,100-2015000290126-096722_a-1,Home,,09:58:28
535,100-2015000290126-096722,100-2015000290126-096722_a-2,Secondary,10:19:46,13:20:56
536,100-2015000290126-096722,100-2015000290126-096722_a-3,Home,14:18:20,
537,100-2015000306203-097133,100-2015000306203-097133_a-1,Home,,08:40:30
538,100-2015000306203-097133,100-2015000306203-097133_a-2,Work,08:52:02,19:17:42
539,100-2015000306203-097133,100-2015000306203-097133_a-3,Home,19:30:59,
540,100-2015000306203-097173,100-2015000306203-097173_a-1,Home,,08:06:17
541,100-2015000306203-097173,100-2015000306203-097173_a-2,Work,08:17:43,18:18:09
542,100-2015000306203-097173,100-2015000306203-097173_a-3,Home,18:29:54,
543,100-2015000392807-198606,100-2015000392807-198606_a-1,Home,,10:49:25
544,100-2015000392807-198606,100-2015000392807-198606_a-2,Secondary,11:09:04,13:41:33
545,100-2015000392807-198606,100-2015000392807-198606_a-3,Home,13:58:12,
546,100-2015000397516-098794,100-2015000397516-098794_a-1,Home,,07:56:52
547,100-2015000397516-098794,100-2015000397516-098794_a-2,Work,08:05:30,19:00:12
548,100-2015000397516-098794,100-2015000397516-098794_a-3,Home,19:09:29,
549,100-2015000397926-098830,100-2015000397926-098830_a-1,Home,,17:01:24
550,100-2015000397926-098830,100-2015000397926-098830_a-2,Secondary,17:19:25,20:49:53
551,100-2015000397926-098830,100-2015000397926-098830_a-3,Home,21:10:52,
552,100-2015000397926-098874,100-2015000397926-098874_a-1,Home,,08:03:23
553,100-2015000397926-098874,100-2015000397926-098874_a-2,Work,08:18:05,17:45:34
554,100-2015000397926-098874,100-2015000397926-098874_a-3,Home,18:04:04,
555,100-2015000397926-098918,100-2015000397926-098918_a-1,Home,,10:19:53
556,100-2015000397926-098918,100-2015000397926-098918_a-2,Secondary,10:27:14,14:15:14
557,100-2015000397926-098918,100-2015000397926-098918_a-3,Home,14:23:26,
558,100-2015000401067-099289,100-2015000401067-099289_a-1,Home,,08:42:32
559,100-2015000401067-099289,100-2015000401067-099289_a-2,Work,08:53:20,18:19:34
560,100-2015000401067-099289,100-2015000401067-099289_a-3,Home,18:33:46,
561,100-2015000475027-0100144,100-2015000475027-0100144_a-1,Home,,08:10:44
562,100-2015000475027-0100144,100-2015000475027-0100144_a-2,Work,08:23:16,17:45:20
563,100-2015000475027-0100144,100-2015000475027-0100144_a-3,Home,18:01:31,
564,100-2015000645635-0103734,100-2015000645635-0103734_a-1,Home,,08:19:51
565,100-2015000645635-0103734,100-2015000645635-0103734_a-2,Work,08:26:34,18:47:10
566,100-2015000645635-0103734,100-2015000645635-0103734_a-3,Home,18:56:23,
567,100-2015000732389-0105654,100-2015000732389-0105654_a-1,Home,,15:01:33
568,100-2015000732389-0105654,100-2015000732389-0105654_a-2,Secondary,15:21:56,17:26:57
569,100-2015000732389-0105654,100-2015000732389-0105654_a-3,Home,17:47:20,
570,100-2015000732389-0105715,100-2015000732389-0105715_a-1,Home,,09:16:03
571,100-2015000732389-0105715,100-2015000732389-0105715_a-2,Work,09:21:21,21:28:25
572,100-2015000732389-0105715,100-2015000732389-0105715_a-3,Home,21:34:51,
573,100-2015000806558-0108171,100-2015000806558-0108171_a-1,Home,,09:41:43
574,100-2015000806558-0108171,100-2015000806558-0108171_a-2,Secondary,09:56:25,12:04:55
575,100-2015000806558-0108171,100-2015000806558-0108171_a-3,Home,12:20:32,
576,100-2015001195146-0117733,100-2015001195146-0117733_a-1,Home,,17:14:05
577,100-2015001195146-0117733,100-2015001195146-0117733_a-2,Secondary,17:26:15,22:25:03
578,100-2015001195146-0117733,100-2015001195146-0117733_a-3,Home,22:35:30,
579,100-2015001195146-0117851,100-2015001195146-0117851_a-1,Home,,10:05:34
580,100-2015001195146-0117851,100-2015001195146-0117851_a-2,Secondary,10:20:47,12:52:50
581,100-2015001195146-0117851,100-2015001195146-0117851_a-3,Home,13:38:19,
582,100-2015001265529-0119585,100-2015001265529-0119585_a-1,Home,,10:28:27
583,100-2015001265529-0119585,100-2015001265529-0119585_a-2,Work,10:35:12,24:00:00
584,100-2015001265529-0119585,100-2015001265529-0119585_a-3,Home,24:07:51,
585,100-2016000012225-1124410,100-2016000012225-1124410_a-1,Home,,08:10:16
586,100-2016000012225-1124410,100-2016000012225-1124410_a-2,Work,08:15:51,17:49:33
587,100-2016000012225-1124410,100-2016000012225-1124410_a-3,Home,17:55:05,
588,100-2016000012225-1124499,100-2016000012225-1124499_a-1,Home,,16:35:01
589,100-2016000012225-1124499,100-2016000012225-1124499_a-2,Secondary,16:41:15,19:38:00
590,100-2016000012225-1124499,100-2016000012225-1124499_a-3,Home,19:46:14,
