taz,parkingType,pricingModel,chargingType,numStalls,feeInCents,reservedFor
100184,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100292,Residential,Block,DCFast(50|DC),2147483647,0,Any
100703,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100914,Public,Block,UltraFast(250|DC),2147483647,0,Any
407065,Residential,Block,NoCharger,2147483647,0,Any
201342,Workplace,FlatFee,NoCharger,2147483647,0,Any
100243,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100473,Workplace,Block,NoCharger,2147483647,0,Any
201322,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
100353,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
201363,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
201372,Residential,Block,DCFast(50|DC),2147483647,0,Any
100581,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
910990,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100853,Public,Block,UltraFast(250|DC),2147483647,0,Any
100494,Public,Block,UltraFast(250|DC),2147483647,0,Any
101262,Public,Block,NoCharger,2147483647,0,Any
10002Q,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100032,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100859,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100205,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
201301,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100893,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100955,Workplace,Block,NoCharger,2147483647,0,Any
201301,Workplace,Block,NoCharger,2147483647,0,Any
100421,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
10036A,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
100723,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100743,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
201281,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
101124,Public,Block,Level1(2.3|AC),2147483647,0,Any
100473,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100845,Residential,Block,DCFast(50|DC),2147483647,0,Any
100827,Public,Block,Level2(7.2|AC),2147483647,0,Any
100985,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100903,Public,Block,Level2(7.2|AC),2147483647,0,Any
101153,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
101066,Workplace,FlatFee,NoCharger,2147483647,0,Any
100062,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
100838,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
201363,Residential,Block,DCFast(50|DC),2147483647,0,Any
100673,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
10062C,Residential,Block,DCFast(50|DC),2147483647,0,Any
10001K,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
101156,Workplace,Block,DCFast(50|DC),2147483647,0,Any
101123,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100551,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
101225,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
10017F,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
101005,Residential,Block,NoCharger,2147483647,0,Any
101033,Residential,FlatFee,NoCharger,2147483647,0,Any
101221,Residential,Block,DCFast(50|DC),2147483647,0,Any
101071,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100672,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100522,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100261,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
407354,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
101213,Public,Block,DCFast(50|DC),2147483647,0,Any
10001B,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
101073,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
101119,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100732,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100953,Public,FlatFee,NoCharger,2147483647,0,Any
100574,Public,Block,Level1(2.3|AC),2147483647,0,Any
10002B,Residential,Block,Level1(2.3|AC),2147483647,0,Any
101254,Workplace,Block,DCFast(50|DC),2147483647,0,Any
201285,Residential,FlatFee,NoCharger,2147483647,0,Any
407010,Workplace,FlatFee,NoCharger,2147483647,0,Any
201383,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100754,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100683,Residential,Block,NoCharger,2147483647,0,Any
100203,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100683,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
10009C,Residential,FlatFee,NoCharger,2147483647,0,Any
100662,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100792,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
201333,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100852,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
201282,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
101267,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
101115,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100444,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100629,Public,Block,Level1(2.3|AC),2147483647,0,Any
100344,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
101135,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100202,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
101241,Residential,Block,DCFast(50|DC),2147483647,0,Any
100461,Workplace,Block,NoCharger,2147483647,0,Any
100712,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100182,Residential,Block,DCFast(50|DC),2147483647,0,Any
100242,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100522,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100097,Public,Block,UltraFast(250|DC),2147483647,0,Any
201343,Public,FlatFee,NoCharger,2147483647,0,Any
100934,Public,FlatFee,NoCharger,2147483647,0,Any
201292,Public,Block,Level2(7.2|AC),2147483647,0,Any
100956,Public,Block,NoCharger,2147483647,0,Any
100971,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100366,Public,Block,NoCharger,2147483647,0,Any
201381,Public,FlatFee,NoCharger,2147483647,0,Any
101227,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100342,Residential,Block,UltraFast(250|DC),2147483647,0,Any
201491,Public,Block,Level1(2.3|AC),2147483647,0,Any
100171,Public,FlatFee,NoCharger,2147483647,0,Any
100863,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100893,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
201308,Public,Block,UltraFast(250|DC),2147483647,0,Any
101222,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
201441,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
101131,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
201462,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100125,Residential,Block,DCFast(50|DC),2147483647,0,Any
100626,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100099,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100541,Residential,Block,DCFast(50|DC),2147483647,0,Any
10001B,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
101121,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100934,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
101274,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100581,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
101184,Residential,FlatFee,NoCharger,2147483647,0,Any
201391,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
100483,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100403,Public,Block,NoCharger,2147483647,0,Any
100595,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100585,Workplace,FlatFee,NoCharger,2147483647,0,Any
201393,Public,Block,Level1(2.3|AC),2147483647,0,Any
100743,Residential,FlatFee,NoCharger,2147483647,0,Any
100141,Residential,Block,DCFast(50|DC),2147483647,0,Any
100384,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
100176,Residential,FlatFee,NoCharger,2147483647,0,Any
100164,Residential,Block,Level2(7.2|AC),2147483647,0,Any
101005,Workplace,Block,NoCharger,2147483647,0,Any
100679,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
101066,Public,Block,Level1(2.3|AC),2147483647,0,Any
100362,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100628,Public,Block,Level1(2.3|AC),2147483647,0,Any
201434,Public,Block,DCFast(50|DC),2147483647,0,Any
101001,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
100572,Workplace,Block,NoCharger,2147483647,0,Any
100341,Residential,Block,DCFast(50|DC),2147483647,0,Any
101044,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
101183,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100665,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
100961,Public,Block,UltraFast(250|DC),2147483647,0,Any
100026,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
10001U,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100019,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100681,Residential,Block,NoCharger,2147483647,0,Any
100675,Public,Block,UltraFast(250|DC),2147483647,0,Any
100086,Public,Block,NoCharger,2147483647,0,Any
100754,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
201303,Public,Block,DCFast(50|DC),2147483647,0,Any
100462,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
101113,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
10001V,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100027,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100813,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
201541,Public,Block,Level1(2.3|AC),2147483647,0,Any
100713,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100366,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
101084,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
10036A,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
101233,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100012,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100596,Residential,FlatFee,NoCharger,2147483647,0,Any
100631,Public,Block,NoCharger,2147483647,0,Any
101085,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100966,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
10002P,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100031,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
101081,Residential,Block,DCFast(50|DC),2147483647,0,Any
100714,Public,FlatFee,NoCharger,2147483647,0,Any
101032,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100274,Residential,FlatFee,NoCharger,2147483647,0,Any
100676,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100255,Workplace,FlatFee,NoCharger,2147483647,0,Any
100896,Public,Block,Level1(2.3|AC),2147483647,0,Any
101194,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
101136,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100646,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100455,Public,FlatFee,NoCharger,2147483647,0,Any
101193,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
101264,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100697,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100575,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100353,Residential,Block,DCFast(50|DC),2147483647,0,Any
201445,Public,Block,UltraFast(250|DC),2147483647,0,Any
407243,Residential,Block,DCFast(50|DC),2147483647,0,Any
201312,Workplace,FlatFee,NoCharger,2147483647,0,Any
100132,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100166,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
101102,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100344,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
100592,Public,Block,Level2(7.2|AC),2147483647,0,Any
201411,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
10002F,Workplace,Block,NoCharger,2147483647,0,Any
100596,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100673,Residential,FlatFee,NoCharger,2147483647,0,Any
100153,Public,Block,UltraFast(250|DC),2147483647,0,Any
100201,Public,Block,DCFast(50|DC),2147483647,0,Any
100291,Public,Block,Level1(2.3|AC),2147483647,0,Any
407072,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100846,Public,Block,NoCharger,2147483647,0,Any
101011,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100151,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100393,Workplace,Block,NoCharger,2147483647,0,Any
910990,Public,Block,DCFast(50|DC),2147483647,0,Any
100895,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100634,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100232,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100273,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
101271,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100392,Public,Block,Level2(7.2|AC),2147483647,0,Any
201442,Residential,Block,DCFast(50|DC),2147483647,0,Any
100964,Residential,Block,Level2(7.2|AC),2147483647,0,Any
100583,Residential,Block,DCFast(50|DC),2147483647,0,Any
100482,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100681,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
201524,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100402,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100164,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
201334,Workplace,Block,NoCharger,2147483647,0,Any
100444,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100574,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
101044,Public,Block,NoCharger,2147483647,0,Any
407064,Residential,FlatFee,NoCharger,2147483647,0,Any
201493,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100369,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100165,Residential,Block,UltraFast(250|DC),2147483647,0,Any
201293,Residential,Block,DCFast(50|DC),2147483647,0,Any
100632,Residential,Block,NoCharger,2147483647,0,Any
100663,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
101207,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
101193,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
101111,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100352,Workplace,Block,NoCharger,2147483647,0,Any
100454,Public,Block,Level1(2.3|AC),2147483647,0,Any
201554,Residential,Block,UltraFast(250|DC),2147483647,0,Any
101142,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100283,Workplace,FlatFee,NoCharger,2147483647,0,Any
100452,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
100502,Public,Block,Level1(2.3|AC),2147483647,0,Any
101007,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100262,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100623,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100822,Public,FlatFee,NoCharger,2147483647,0,Any
100304,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100681,Public,Block,DCFast(50|DC),2147483647,0,Any
100971,Residential,Block,Level2(7.2|AC),2147483647,0,Any
101112,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100672,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100981,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
100572,Residential,Block,Level1(2.3|AC),2147483647,0,Any
101072,Workplace,FlatFee,NoCharger,2147483647,0,Any
101201,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100684,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
101155,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
101173,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100091,Public,Block,Level2(7.2|AC),2147483647,0,Any
101231,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
100019,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100858,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100915,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
101025,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
201286,Workplace,FlatFee,NoCharger,2147483647,0,Any
10009B,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
101266,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
101254,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
101274,Residential,Block,Level2(7.2|AC),2147483647,0,Any
100121,Residential,Block,DCFast(50|DC),2147483647,0,Any
100963,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
101162,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
101064,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
100444,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
201308,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
100493,Public,Block,Level2(7.2|AC),2147483647,0,Any
100685,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100272,Public,FlatFee,NoCharger,2147483647,0,Any
100261,Residential,Block,Level1(2.3|AC),2147483647,0,Any
201511,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100662,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100271,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
101255,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100812,Workplace,Block,NoCharger,2147483647,0,Any
100426,Workplace,FlatFee,NoCharger,2147483647,0,Any
100908,Public,FlatFee,NoCharger,2147483647,0,Any
100851,Public,Block,UltraFast(250|DC),2147483647,0,Any
201321,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
201443,Public,Block,UltraFast(250|DC),2147483647,0,Any
407234,Residential,Block,DCFast(50|DC),2147483647,0,Any
101222,Public,Block,UltraFast(250|DC),2147483647,0,Any
100492,Public,Block,NoCharger,2147483647,0,Any
101061,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100222,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
101151,Public,Block,NoCharger,2147483647,0,Any
100354,Public,Block,Level1(2.3|AC),2147483647,0,Any
10009A,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
201481,Residential,Block,Level1(2.3|AC),2147483647,0,Any
101104,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100918,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
10001A,Workplace,Block,DCFast(50|DC),2147483647,0,Any
101005,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
201401,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
101261,Workplace,FlatFee,NoCharger,2147483647,0,Any
100644,Residential,Block,NoCharger,2147483647,0,Any
100153,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
100843,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100582,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
101155,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100881,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100574,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
10009D,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
101034,Workplace,Block,NoCharger,2147483647,0,Any
10002A,Public,Block,Level2(7.2|AC),2147483647,0,Any
100751,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
101203,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
101192,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100501,Workplace,Block,NoCharger,2147483647,0,Any
100018,Workplace,Block,DCFast(50|DC),2147483647,0,Any
201341,Residential,Block,DCFast(50|DC),2147483647,0,Any
100081,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
10062B,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100594,Public,Block,DCFast(50|DC),2147483647,0,Any
100563,Public,Block,Level1(2.3|AC),2147483647,0,Any
201315,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100864,Public,Block,Level2(7.2|AC),2147483647,0,Any
100071,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
101201,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100121,Residential,Block,Level1(2.3|AC),2147483647,0,Any
201451,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
201393,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100543,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
101177,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100574,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100626,Workplace,Block,NoCharger,2147483647,0,Any
101018,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100801,Public,Block,UltraFast(250|DC),2147483647,0,Any
201471,Public,FlatFee,NoCharger,2147483647,0,Any
100524,Residential,FlatFee,NoCharger,2147483647,0,Any
100533,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100451,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100532,Public,Block,NoCharger,2147483647,0,Any
201351,Residential,FlatFee,NoCharger,2147483647,0,Any
100461,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100722,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100029,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
10001B,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100997,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100391,Residential,Block,Level2(7.2|AC),2147483647,0,Any
100825,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
101032,Workplace,FlatFee,NoCharger,2147483647,0,Any
100384,Public,Block,Level1(2.3|AC),2147483647,0,Any
100673,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100304,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100524,Public,Block,Level1(2.3|AC),2147483647,0,Any
100394,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
101114,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100827,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
201475,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
201553,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
100066,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100967,Public,Block,Level1(2.3|AC),2147483647,0,Any
100294,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
