taz,parkingType,pricingModel,chargingType,numStalls,feeInCents,reservedFor
272,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
567,Public,FlatFee,NoCharger,2147483647,0,Any
170,Residential,Block,Level2(7.2|AC),2147483647,0,Any
133,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
346,Residential,Block,DCFast(50|DC),2147483647,0,Any
58,Residential,Block,UltraFast(250|DC),2147483647,0,Any
494,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
450,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
367,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
449,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
547,Public,Block,NoCharger,2147483647,0,Any
328,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
112,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
400,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
177,Residential,Block,Level2(7.2|AC),2147483647,0,Any
195,Public,Block,Level1(2.3|AC),2147483647,0,Any
107,Residential,Block,Level2(7.2|AC),2147483647,0,Any
266,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
533,Residential,Block,DCFast(50|DC),2147483647,0,Any
103,Residential,FlatFee,NoCharger,2147483647,0,Any
532,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
270,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
320,Workplace,Block,NoCharger,2147483647,0,Any
420,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
51,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
342,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
360,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
79,Public,Block,NoCharger,2147483647,0,Any
57,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
427,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
324,Public,Block,Level2(7.2|AC),2147483647,0,Any
365,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
395,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
165,Workplace,Block,NoCharger,2147483647,0,Any
495,Public,Block,UltraFast(250|DC),2147483647,0,Any
203,Public,Block,UltraFast(250|DC),2147483647,0,Any
98,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
349,Workplace,Block,NoCharger,2147483647,0,Any
352,Residential,Block,Level2(7.2|AC),2147483647,0,Any
112,Public,Block,DCFast(50|DC),2147483647,0,Any
476,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
490,Residential,Block,Level1(2.3|AC),2147483647,0,Any
421,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
84,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
160,Public,Block,NoCharger,2147483647,0,Any
6,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
127,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
330,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
297,Residential,Block,Level1(2.3|AC),2147483647,0,Any
516,Residential,Block,NoCharger,2147483647,0,Any
432,Public,Block,DCFast(50|DC),2147483647,0,Any
239,Workplace,Block,NoCharger,2147483647,0,Any
48,Public,Block,Level2(7.2|AC),2147483647,0,Any
440,Residential,Block,Level2(7.2|AC),2147483647,0,Any
532,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
34,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
193,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
134,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
362,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
192,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
193,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
176,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
557,Residential,FlatFee,NoCharger,2147483647,0,Any
115,Public,Block,Level2(7.2|AC),2147483647,0,Any
96,Residential,Block,UltraFast(250|DC),2147483647,0,Any
390,Residential,Block,Level1(2.3|AC),2147483647,0,Any
215,Public,Block,Level2(7.2|AC),2147483647,0,Any
509,Public,Block,UltraFast(250|DC),2147483647,0,Any
281,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
213,Residential,FlatFee,NoCharger,2147483647,0,Any
217,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
330,Workplace,Block,DCFast(50|DC),2147483647,0,Any
161,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
214,Residential,Block,DCFast(50|DC),2147483647,0,Any
542,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
3,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
303,Residential,Block,Level2(7.2|AC),2147483647,0,Any
233,Residential,FlatFee,NoCharger,2147483647,0,Any
211,Workplace,Block,NoCharger,2147483647,0,Any
211,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
400,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
332,Residential,FlatFee,NoCharger,2147483647,0,Any
86,Residential,FlatFee,NoCharger,2147483647,0,Any
142,Workplace,Block,DCFast(50|DC),2147483647,0,Any
57,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
289,Public,Block,UltraFast(250|DC),2147483647,0,Any
372,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
343,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
144,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
494,Public,Block,Level2(7.2|AC),2147483647,0,Any
41,Residential,Block,UltraFast(250|DC),2147483647,0,Any
446,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
73,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
170,Public,Block,Level1(2.3|AC),2147483647,0,Any
401,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
546,Public,Block,Level1(2.3|AC),2147483647,0,Any
33,Residential,Block,UltraFast(250|DC),2147483647,0,Any
88,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
185,Public,Block,UltraFast(250|DC),2147483647,0,Any
107,Public,Block,Level2(7.2|AC),2147483647,0,Any
119,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
533,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
255,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
573,Residential,Block,DCFast(50|DC),2147483647,0,Any
303,Workplace,Block,DCFast(50|DC),2147483647,0,Any
28,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
438,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
486,Residential,FlatFee,NoCharger,2147483647,0,Any
171,Workplace,FlatFee,NoCharger,2147483647,0,Any
400,Workplace,Block,DCFast(50|DC),2147483647,0,Any
193,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
114,Workplace,FlatFee,NoCharger,2147483647,0,Any
365,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
325,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
181,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
529,Workplace,Block,NoCharger,2147483647,0,Any
210,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
24,Workplace,Block,NoCharger,2147483647,0,Any
391,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
489,Residential,FlatFee,NoCharger,2147483647,0,Any
139,Public,Block,UltraFast(250|DC),2147483647,0,Any
522,Public,Block,Level2(7.2|AC),2147483647,0,Any
448,Public,Block,NoCharger,2147483647,0,Any
127,Residential,Block,UltraFast(250|DC),2147483647,0,Any
75,Workplace,Block,DCFast(50|DC),2147483647,0,Any
338,Workplace,FlatFee,NoCharger,2147483647,0,Any
269,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
409,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
68,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
141,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
192,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
216,Residential,FlatFee,NoCharger,2147483647,0,Any
277,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
542,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
558,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
447,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
551,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
114,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
566,Residential,FlatFee,NoCharger,2147483647,0,Any
414,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
300,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
337,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
72,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
425,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
469,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
350,Public,Block,Level2(7.2|AC),2147483647,0,Any
99,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
323,Workplace,Block,DCFast(50|DC),2147483647,0,Any
544,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
397,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
332,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
323,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
57,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
141,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
13,Public,Block,NoCharger,2147483647,0,Any
581,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
105,Workplace,FlatFee,NoCharger,2147483647,0,Any
556,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
58,Public,Block,Level2(7.2|AC),2147483647,0,Any
191,Public,Block,Level1(2.3|AC),2147483647,0,Any
576,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
226,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
488,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
169,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
536,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
517,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
167,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
87,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
485,Residential,Block,NoCharger,2147483647,0,Any
119,Residential,Block,Level2(7.2|AC),2147483647,0,Any
217,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
211,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
247,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
116,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
278,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
86,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
318,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
322,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
395,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
445,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
459,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
45,Workplace,Block,DCFast(50|DC),2147483647,0,Any
105,Workplace,Block,DCFast(50|DC),2147483647,0,Any
567,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
528,Residential,Block,Level1(2.3|AC),2147483647,0,Any
573,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
138,Workplace,Block,DCFast(50|DC),2147483647,0,Any
51,Public,Block,NoCharger,2147483647,0,Any
188,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
499,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
159,Residential,Block,Level2(7.2|AC),2147483647,0,Any
581,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
580,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
173,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
336,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
48,Public,FlatFee,NoCharger,2147483647,0,Any
134,Workplace,Block,NoCharger,2147483647,0,Any
383,Public,Block,Level1(2.3|AC),2147483647,0,Any
472,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
36,Residential,Block,UltraFast(250|DC),2147483647,0,Any
356,Residential,Block,DCFast(50|DC),2147483647,0,Any
431,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
562,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
481,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
469,Residential,Block,NoCharger,2147483647,0,Any
442,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
262,Workplace,Block,DCFast(50|DC),2147483647,0,Any
7,Public,Block,Level2(7.2|AC),2147483647,0,Any
150,Public,Block,UltraFast(250|DC),2147483647,0,Any
305,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
22,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
325,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
377,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
516,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
379,Public,Block,Level2(7.2|AC),2147483647,0,Any
55,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
560,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
247,Public,Block,UltraFast(250|DC),2147483647,0,Any
41,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
357,Residential,Block,UltraFast(250|DC),2147483647,0,Any
71,Public,Block,UltraFast(250|DC),2147483647,0,Any
361,Public,Block,Level2(7.2|AC),2147483647,0,Any
430,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
120,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
239,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
402,Public,Block,Level1(2.3|AC),2147483647,0,Any
88,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
293,Residential,FlatFee,NoCharger,2147483647,0,Any
450,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
54,Residential,Block,Level1(2.3|AC),2147483647,0,Any
388,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
108,Public,FlatFee,NoCharger,2147483647,0,Any
384,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
423,Residential,Block,UltraFast(250|DC),2147483647,0,Any
449,Residential,Block,NoCharger,2147483647,0,Any
553,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
569,Residential,Block,UltraFast(250|DC),2147483647,0,Any
560,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
276,Residential,FlatFee,NoCharger,2147483647,0,Any
344,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
558,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
70,Workplace,Block,NoCharger,2147483647,0,Any
331,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
427,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
321,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
500,Residential,Block,Level1(2.3|AC),2147483647,0,Any
496,Public,Block,NoCharger,2147483647,0,Any
233,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
458,Public,Block,UltraFast(250|DC),2147483647,0,Any
27,Public,Block,Level2(7.2|AC),2147483647,0,Any
367,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
521,Residential,FlatFee,NoCharger,2147483647,0,Any
152,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
287,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
426,Residential,Block,Level2(7.2|AC),2147483647,0,Any
477,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
201,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
276,Public,Block,NoCharger,2147483647,0,Any
281,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
30,Public,Block,NoCharger,2147483647,0,Any
542,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
15,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
220,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
281,Residential,Block,NoCharger,2147483647,0,Any
464,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
317,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
444,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
580,Public,FlatFee,NoCharger,2147483647,0,Any
252,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
154,Residential,Block,NoCharger,2147483647,0,Any
187,Residential,FlatFee,NoCharger,2147483647,0,Any
211,Public,Block,UltraFast(250|DC),2147483647,0,Any
129,Residential,Block,DCFast(50|DC),2147483647,0,Any
547,Residential,Block,Level2(7.2|AC),2147483647,0,Any
327,Workplace,Block,DCFast(50|DC),2147483647,0,Any
446,Workplace,FlatFee,NoCharger,2147483647,0,Any
437,Public,Block,DCFast(50|DC),2147483647,0,Any
282,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
420,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
157,Residential,FlatFee,NoCharger,2147483647,0,Any
243,Residential,Block,Level1(2.3|AC),2147483647,0,Any
466,Public,Block,DCFast(50|DC),2147483647,0,Any
256,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
293,Residential,Block,Level1(2.3|AC),2147483647,0,Any
451,Workplace,FlatFee,NoCharger,2147483647,0,Any
331,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
14,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
354,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
26,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
213,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
382,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
179,Workplace,Block,NoCharger,2147483647,0,Any
483,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
67,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
107,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
85,Residential,Block,DCFast(50|DC),2147483647,0,Any
302,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
156,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
117,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
258,Workplace,FlatFee,NoCharger,2147483647,0,Any
168,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
240,Residential,Block,Level2(7.2|AC),2147483647,0,Any
405,Residential,FlatFee,NoCharger,2147483647,0,Any
557,Residential,Block,NoCharger,2147483647,0,Any
515,Public,Block,DCFast(50|DC),2147483647,0,Any
89,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
207,Public,Block,Level1(2.3|AC),2147483647,0,Any
519,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
222,Public,Block,NoCharger,2147483647,0,Any
11,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
62,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
376,Residential,Block,UltraFast(250|DC),2147483647,0,Any
144,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
26,Residential,FlatFee,NoCharger,2147483647,0,Any
236,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
189,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
427,Public,Block,Level2(7.2|AC),2147483647,0,Any
158,Residential,FlatFee,NoCharger,2147483647,0,Any
484,Public,Block,Level1(2.3|AC),2147483647,0,Any
474,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
69,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
105,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
160,Residential,Block,Level1(2.3|AC),2147483647,0,Any
203,Workplace,Block,NoCharger,2147483647,0,Any
261,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
503,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
550,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
491,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
484,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
346,Public,Block,UltraFast(250|DC),2147483647,0,Any
228,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
111,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
117,Residential,Block,UltraFast(250|DC),2147483647,0,Any
345,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
17,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
12,Public,Block,DCFast(50|DC),2147483647,0,Any
300,Public,Block,DCFast(50|DC),2147483647,0,Any
175,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
356,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
251,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
550,Residential,Block,UltraFast(250|DC),2147483647,0,Any
489,Public,Block,UltraFast(250|DC),2147483647,0,Any
247,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
176,Public,FlatFee,NoCharger,2147483647,0,Any
579,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
70,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
26,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
496,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
83,Public,FlatFee,NoCharger,2147483647,0,Any
228,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
193,Public,Block,UltraFast(250|DC),2147483647,0,Any
183,Residential,FlatFee,NoCharger,2147483647,0,Any
355,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
106,Public,Block,UltraFast(250|DC),2147483647,0,Any
83,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
400,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
572,Public,FlatFee,NoCharger,2147483647,0,Any
417,Public,Block,DCFast(50|DC),2147483647,0,Any
256,Public,Block,NoCharger,2147483647,0,Any
508,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
514,Residential,Block,Level2(7.2|AC),2147483647,0,Any
292,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
167,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
278,Public,Block,NoCharger,2147483647,0,Any
454,Residential,Block,DCFast(50|DC),2147483647,0,Any
220,Public,Block,Level1(2.3|AC),2147483647,0,Any
166,Workplace,Block,NoCharger,2147483647,0,Any
228,Public,Block,UltraFast(250|DC),2147483647,0,Any
364,Public,Block,NoCharger,2147483647,0,Any
399,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
523,Workplace,Block,NoCharger,2147483647,0,Any
15,Workplace,FlatFee,NoCharger,2147483647,0,Any
320,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
239,Residential,Block,Level1(2.3|AC),2147483647,0,Any
453,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
79,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
128,Workplace,Block,DCFast(50|DC),2147483647,0,Any
143,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
226,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
508,Residential,Block,Level2(7.2|AC),2147483647,0,Any
426,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
434,Public,Block,Level2(7.2|AC),2147483647,0,Any
43,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
38,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
159,Residential,Block,NoCharger,2147483647,0,Any
199,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
400,Public,Block,NoCharger,2147483647,0,Any
236,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
387,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
240,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
62,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
113,Workplace,Block,NoCharger,2147483647,0,Any
157,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
468,Workplace,Block,NoCharger,2147483647,0,Any
291,Workplace,FlatFee,NoCharger,2147483647,0,Any
337,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
87,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
562,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
350,Residential,Block,NoCharger,2147483647,0,Any
402,Residential,Block,UltraFast(250|DC),2147483647,0,Any
321,Public,FlatFee,NoCharger,2147483647,0,Any
165,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
157,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
